taxid	domain	phylum	class	order	family	genus	species
1542390	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella frigiditurris
1542477	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Prochlorococcus phage P-TIM68
1542498	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Tuodvirus	Lelliottia virus phD2B
1543201	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Zindervirus	Salmonella virus BP12B
1543721	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Sedimenticola	Sedimenticola thiotaurini
1545702	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sp. wkB8
1545728	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. EPa45
1545835	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Marinitoga	Marinitoga sp. 1137
1546149	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	Diaphorobacter polyhydroxybutyrativorans
1546257	Viruses	NA	NA	NA	Nudiviridae	NA	Tipula oleracea nudivirus
1547283	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus weihaiensis
1547445	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella sp. FSC1006
1547487	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. ELW1
1547898	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloplanus	Haloplanus rubicundus
1547899	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloplanus	Haloplanus rubicundus
1548547	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Woeseiaceae	Woeseia	Woeseia oceani
1548548	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	Bradymonadaceae	Bradymonas	Bradymonas sediminis
1548901	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Nankokuvirus	Pseudomonas virus Ab03
1548912	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Abidjanvirus	Pseudomonas virus Ab19
1548917	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas virus Ab28
1549855	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Haematospirillum	Haematospirillum jordaniae
1549858	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas taxi
1550024	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans
1550240	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium sp. RBIITD
1550241	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum	Thermofilum uzonense
1550579	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter gotjawali
1550728	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	Blastomonas fulva
1552735	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lidleunavirus	Lactobacillus virus Ldl1
1552759	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium grossiae
1553431	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Mycoavidus	Mycoavidus cysteinexigens
1553900	Bacteria	Proteobacteria	Oligoflexia	NA	NA	NA	NA
1555112	Bacteria	Firmicutes	Limnochordia	Limnochordales	Limnochordaceae	Limnochorda	Limnochorda pilosa
1555201	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Equemioh13
1556290	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Samistivirus	Streptomyces virus Jay2Jay
1557034	Viruses	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	NA	Yellowstone Lake virophage 6
1557035	Viruses	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	NA	Yellowstone Lake virophage 7
1560313	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Lactococcus phage WRP3
1560339	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. E20
1560342	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Acinetobacter phage YMC13/03/R2096
1560345	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas panacis
1560514	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Melbournevirus
1561003	Bacteria	NA	NA	NA	NA	NA	bacterium 2013Arg42i
1561022	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CCM_MD2014
1561023	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium sp. MR_MD2014
1561223	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. QIA-37
1561226	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Scutavirus	Testudinid herpesvirus 3
1561924	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiella	Kangiella profundi
1562970	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Fermentimonas	Fermentimonas caenicola
1563222	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter pasteurii
1563660	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Sucra jujuba nucleopolyhedrovirus
1563661	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Delftia phage RG-2014
1564096	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae	NA	Erwinia virus Ea2809
1564114	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. B7740
1564506	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Rhodovulum sp. P5
1564681	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium sp. CP1
1565991	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. X1(2014)
1566358	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. IHBB 10380
1566990	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptococcus phage SpSL1
1566993	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Radnorvirus	Arthrobacter virus ArV1
1567011	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Clostridium phage phiCT19406C
1567012	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Clostridium phage phiCT453A
1567014	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Clostridium phage phiCT9441A
1567025	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Felixounavirus	Salmonella virus SP116
1567029	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Gaprivervirus	Escherichia virus VR26
1567475	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Chenonavirus	Mycobacterium virus Sbash
1567484	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	NA	Lactobacillus phage LfeInf
1569922	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phlebovirus	Mukawa phlebovirus
1570339	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	NA	NA
1570939	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. 2G
1571470	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. ACO-34A
1572656	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	Ruminococcaceae bacterium CPB6
1572703	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus virus Rodi
1572704	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Sepunavirus	Staphylococcus virus IPLAC1C
1572712	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Geobacillus virus E3
1572753	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Escherichia virus P483
1573458	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Pseudomonas phage PS-1
1573704	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. R32
1573711	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. R76
1573712	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. R84
1573718	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. S34
1573719	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. S35
1573720	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. S49
1574141	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. YP1
1574360	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Cyclovirus	Dragonfly associated cyclovirus 6
1576550	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Kinetoplastibacterium	Candidatus Kinetoplastibacterium sorsogonicusi
1577685	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	Acidilobus sp. 7A
1577788	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	NA	NA
1577791	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Candidatus Methanoplasma	Candidatus Methanoplasma termitum
1578165	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides saopaulense
1578828	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella sp. EA181011
1578925	Eukaryota	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	Pyricularia pennisetigena
1579316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Halocynthiibacter	Halocynthiibacter arcticus
1579460	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Parapoxvirus	Parapoxvirus of red deer in New Zealand
1579979	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae	Wenzhouxiangella	Wenzhouxiangella marina
1580092	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus adriaticus
1580596	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter piscinae
1581011	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum sp. UCH001
1581038	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FJAT-22090
1581557	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Candidatus Methylopumilus	Candidatus Methylopumilus planktonicus
1581680	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Candidatus Methylopumilus	Candidatus Methylopumilus turicensis
1582259	Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Gudongella	Gudongella oleilytica
1582439	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus piranensis
1583098	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium hwasookii
1583100	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides sp. A21
1583341	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cerasi
1585246	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	NA	Diachasmimorpha longicaudata rhabdovirus
1585840	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Chiangmaivirus	Ralstonia virus RSL2
1585976	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella	Bergeyella cardium
1586287	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Lentzea guizhouensis
1586712	Viruses	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	NA	Yellowstone lake mimivirus
1586713	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 1
1586714	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 2
1586715	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 3
1588049	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	NA	Tadarida brasiliensis polyomavirus 2
1589265	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tegunavirus	Yersinia virus TG1
1589274	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Sheen
1589297	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Vibrio phage phi 1
1589733	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Libanvirus	Prochlorococcus virus PTIM40
1589748	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Achromobacter phage JWF
1589749	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Sitaravirus	Paenibacillus virus Hb10c2
1589751	Viruses	Uroviricota	Caudoviricetes	Caudovirales	NA	Lilyvirus	Paenibacillus virus Lily
1590041	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea sp. USM4
1590370	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	China Rattus coronavirus HKU24
1590550	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Punavirus	Escherichia virus RCS47
1590650	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Gammapolyomavirus	Pygoscelis adeliae polyomavirus 1
1591088	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter himalayensis
1591409	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudohalocynthiibacter	Pseudohalocynthiibacter aestuariivivens
1592106	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus albidus
1592115	Viruses	NA	NA	NA	NA	NA	Odonata-associated circular virus-15
1592116	Viruses	NA	NA	NA	NA	NA	Odonata-associated circular virus-16
1592335	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Chrysodeixis includens nucleopolyhedrovirus
1592728	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula sp. CBA1115
1597976	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Schiekvirus	Enterococcus virus EFDG1
1598147	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	Planococcus faecalis
1602338	Bacteria	Proteobacteria	Alphaproteobacteria	Emcibacterales	Emcibacteraceae	Emcibacter	NA
1603555	Archaea	Thaumarchaeota	NA	NA	NA	Candidatus Nitrosotenuis	Candidatus Nitrosotenuis cloacae
1603606	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas soudanensis
1604004	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halanaeroarchaeum	Halanaeroarchaeum sulfurireducens
1604871	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Yak enterovirus
1605721	Viruses	NA	NA	NA	NA	Pandoravirus	Pandoravirus inopinatum
1605891	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter maris
1608047	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	NA	Huangpi Tick Virus 1
1608067	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	NA	Shayang Fly Virus 3
1608085	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	NA	Tacheng Tick Virus 3
1608088	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Lispiviridae	Arlivirus	Tacheng arlivirus
1608090	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	NA	Taishun Tick Virus
1608255	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Suid betaherpesvirus 2
1608310	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Edwardsiella phage PEi20
1608440	Viruses	NA	NA	NA	NA	NA	Chimeric virus 14
1608451	Viruses	NA	NA	NA	NA	NA	Phytophthora parasitica virus
1608473	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. NCu2D-2
1608628	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium	Candidatus Filomicrobium marinum
1608957	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales	Euzebyaceae	Euzebya	Euzebya sp. DY32-46
1609559	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus kukulkanii
1609758	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. P6W
1609966	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Confluentimicrobium	Confluentimicrobium sp. EMB200-NS6
1609968	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp. YE315
1609977	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas hengshuiensis
1610493	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus flavus
1610508	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Citrobacter virus CFP1
1610828	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Seuratvirus	Escherichia virus Cajan
1610832	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Slashvirus	Bacillus virus Stahl
1610833	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Slashvirus	Bacillus virus Stills
1610837	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Nonagvirus	Escherichia virus JenP1
1610872	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Staphylococcus phage IME-SA4
1611770	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. MRSN12121
1611837	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Oncotshavirus	Chinook salmon nidovirus 1
1612173	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	Niveispirillum cyanobacteriorum
1612551	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus sp. GBA129-24
1612552	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus fjordicus
1615494	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta intestinalis
1615674	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lactis
1615909	Bacteria	Cyanobacteria	NA	Chroococcales	Chroococcaceae	Geminocystis	Geminocystis sp. NIES-3708
1616117	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces formicae
1616788	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus bovis
1617283	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium nitrogenifigens
1617448	Bacteria	Cyanobacteria	NA	Chroococcales	Chroococcaceae	Geminocystis	Geminocystis sp. NIES-3709
1617964	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri
1618022	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Nostoc	Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'
1618207	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Psychromicrobium	Psychromicrobium lacuslunae
1618238	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	NA	Avon-Heathcote Estuary associated circular virus 15
1619308	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Cnuibacter	Cnuibacter physcomitrellae
1619311	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus physcomitrellae
1619313	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia gerundensis
1620215	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfuricaulis	Sulfuricaulis limicola
1620392	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacter	Spongiibacter sp. IMCC21906
1620421	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	Hoeflea sp. IMCC20628
1621534	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	NA
1622118	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutibacter	Lutibacter profundi
1622191	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gordtnkvirus	Gordonia phage GordDuk1
1622234	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Citrobacter phage CVT22
1623275	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Andromedavirus	NA
1623281	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	NA
1623285	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Corndogvirus	NA
1623289	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dhillonvirus	NA
1623290	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cecivirus	NA
1623292	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Omegavirus	NA
1623293	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Oshimavirus	NA
1623296	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Phicbkvirus	NA
1623298	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Phietavirus	NA
1623303	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Brussowvirus	NA
1623305	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	NA
1623306	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	NA
1628086	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas kribbensis
1628392	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella	Hahella sp. KA22
1630135	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	Dermabacter vaginalis
1630141	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus Nitrosoglobus	Candidatus Nitrosoglobus terrae
1630693	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	Gemmata sp. SH-PL17
1631871	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella jogaejeotgali
1632780	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Phreatobacter	NA
1632864	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	Planctomyces sp. SH-PL14
1632865	Bacteria	Planctomycetes	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula	Pirellula sp. SH-Sr6A
1633874	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter oryzifermentans
1634516	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Citromicrobium	Citromicrobium sp. JL477
1636152	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	Planctomyces sp. SH-PL62
1636249	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Acadevirus	Proteus virus Pm5460
1636250	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Proteus phage vB_PmiM_Pm5461
1636270	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Rhodoferax phage P26218
1636423	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB1588
1636603	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. ACNIH1
1636606	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas sp. ASNIH1
