taxon_id	otu_id	domain	phylum	class	order	family	genus	species	treatment_1	treatment_2	log2_median_ratio	median_diff	mean_diff	wilcox_p_value
aoy	1842533	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. RAC01	Community_acquired_pneumonia	Healthy	2.303714	0.5611285	0.4421737	3.058233e-06
agh	1842539	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp. RAC05	COVID_19	Community_acquired_pneumonia	-1.687517	-0.4318734	-0.298587	0.0001319065
agh	1842539	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp. RAC05	COVID_19	Healthy	-1.824344	-0.4941828	-0.6559038	0.0006581404
agh	1842539	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp. RAC05	Community_acquired_pneumonia	Healthy	-0.1368274	-0.06230939	-0.3573168	0.4248668
agd	1844971	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	Curvibacter sp. AEP1-3	COVID_19	Community_acquired_pneumonia	-1.398513	-3.706641	-2.881472	8.052475e-05
agd	1844971	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	Curvibacter sp. AEP1-3	COVID_19	Healthy	0.9289791	1.075478	0.9433513	0.02305159
agd	1844971	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	Curvibacter sp. AEP1-3	Community_acquired_pneumonia	Healthy	2.327492	4.782119	3.824823	4.584433e-07
ahd	1849491	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Auricoccus	Auricoccus indicus	COVID_19	Community_acquired_pneumonia	-0.578374	-0.160835	-0.1443355	0.00707583
ahd	1849491	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Auricoccus	Auricoccus indicus	COVID_19	Healthy	-0.2721877	-0.06771644	-0.05191248	0.8680867
ahd	1849491	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Auricoccus	Auricoccus indicus	Community_acquired_pneumonia	Healthy	0.3061863	0.09311855	0.09242304	0.1705098
ahl	1852377	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces pacaensis	COVID_19	Community_acquired_pneumonia	0.5120211	0.1734636	0.02913284	0.4479408
ahl	1852377	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces pacaensis	COVID_19	Healthy	1.279597	0.341451	0.3191278	0.0001412822
ahl	1852377	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces pacaensis	Community_acquired_pneumonia	Healthy	0.7675758	0.1679874	0.289995	0.01440711
ahr	1855352	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. TLI_053	COVID_19	Community_acquired_pneumonia	-0.6941138	-0.107506	-0.1149505	0.004275399
ahr	1855352	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. TLI_053	COVID_19	Healthy	-0.06273928	-0.007733278	-0.08423325	0.2625079
ahr	1855352	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. TLI_053	Community_acquired_pneumonia	Healthy	0.6313745	0.09977271	0.03071723	0.1992039
amo	1855726	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. KK1	COVID_19	Community_acquired_pneumonia	-1.991661	-0.7676586	-0.645582	2.134966e-07
amo	1855726	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. KK1	COVID_19	Healthy	-0.3539149	-0.07169342	-0.1361803	0.08967137
amo	1855726	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. KK1	Community_acquired_pneumonia	Healthy	1.637746	0.6959651	0.5094018	4.131275e-06
aab	1855912	Bacteria	Acidobacteria	Vicinamibacteria	NA	Vicinamibacteraceae	Luteitalea	Luteitalea pratensis	COVID_19	Community_acquired_pneumonia	-1.031013	-22.23284	-20.96188	1.25569e-09
aab	1855912	Bacteria	Acidobacteria	Vicinamibacteria	NA	Vicinamibacteraceae	Luteitalea	Luteitalea pratensis	COVID_19	Healthy	-0.3791132	-6.403615	-6.364881	0.1176388
aab	1855912	Bacteria	Acidobacteria	Vicinamibacteria	NA	Vicinamibacteraceae	Luteitalea	Luteitalea pratensis	Community_acquired_pneumonia	Healthy	0.6518997	15.82923	14.597	0.000305815
aoy	1858609	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. T1	COVID_19	Community_acquired_pneumonia	-1.266217	-0.4111059	-0.3766472	3.401141e-05
aoy	1858609	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. T1	COVID_19	Healthy	1.037498	0.1500227	0.06552642	0.2058492
aoy	1858609	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. T1	Community_acquired_pneumonia	Healthy	2.303714	0.5611285	0.4421737	3.058233e-06
abe	1866885	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	NA	COVID_19	Community_acquired_pneumonia	-0.6823318	-1.466097	-1.334374	0.0006259081
abe	1866885	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	NA	COVID_19	Healthy	0.2743396	0.4198327	0.2167297	0.4172534
abe	1866885	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	NA	Community_acquired_pneumonia	Healthy	0.9566714	1.88593	1.551104	0.0004111833
ajz	1867719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium zundukense	COVID_19	Community_acquired_pneumonia	-1.30903	-0.2733728	-0.2760679	1.296996e-05
ajz	1867719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium zundukense	COVID_19	Healthy	0.1556023	0.01891413	-0.1345256	0.1526027
ajz	1867719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium zundukense	Community_acquired_pneumonia	Healthy	1.464632	0.2922869	0.1415423	0.01050266
aau	1868589	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Phreatobacter	Phreatobacter cathodiphilus	COVID_19	Community_acquired_pneumonia	-1.677773	-4.943498	-4.704766	7.479169e-11
aau	1868589	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Phreatobacter	Phreatobacter cathodiphilus	COVID_19	Healthy	-0.6932602	-1.386695	-1.955053	0.01542946
aau	1868589	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Phreatobacter	Phreatobacter cathodiphilus	Community_acquired_pneumonia	Healthy	0.9845124	3.556803	2.749713	0.0005892605
aaf	1870984	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus mediterraneensis	COVID_19	Community_acquired_pneumonia	-0.5898886	-1.673666	-1.413757	0.006387012
aaf	1870984	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus mediterraneensis	COVID_19	Healthy	-0.3926589	-1.036446	-0.6598886	0.2907513
aaf	1870984	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus mediterraneensis	Community_acquired_pneumonia	Healthy	0.1972297	0.6372197	0.7538681	0.2266535
agc	1871047	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp.	COVID_19	Community_acquired_pneumonia	-0.5870135	-0.1257804	-0.1698519	0.007048245
agc	1871047	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp.	COVID_19	Healthy	-0.5714256	-0.1217367	-0.20812	0.01492953
agc	1871047	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp.	Community_acquired_pneumonia	Healthy	0.0155879	0.004043624	-0.03826812	0.7746932
agj	1882682	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga ossetica	COVID_19	Community_acquired_pneumonia	-2.296337	-0.9832731	-0.9107463	3.956408e-08
agj	1882682	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga ossetica	COVID_19	Healthy	0.2618698	0.04172123	-0.07739902	0.8227952
agj	1882682	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga ossetica	Community_acquired_pneumonia	Healthy	2.558206	1.024994	0.8333472	1.297853e-06
aab	1882831	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium sp. GAS474	COVID_19	Community_acquired_pneumonia	-1.031013	-22.23284	-20.96188	1.25569e-09
aab	1882831	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium sp. GAS474	COVID_19	Healthy	-0.3791132	-6.403615	-6.364881	0.1176388
aab	1882831	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	Verrucomicrobium sp. GAS474	Community_acquired_pneumonia	Healthy	0.6518997	15.82923	14.597	0.000305815
aat	1904640	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium GR16-43	COVID_19	Community_acquired_pneumonia	-1.465676	-8.159406	-6.099987	7.149086e-06
aat	1904640	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium GR16-43	COVID_19	Healthy	0.353084	1.00534	0.7373453	0.4172534
aat	1904640	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium GR16-43	Community_acquired_pneumonia	Healthy	1.81876	9.164746	6.837333	1.025169e-06
acr	1905730	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium parmentieri	COVID_19	Community_acquired_pneumonia	-1.491935	-3.285864	-2.686989	3.105117e-05
acr	1905730	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium parmentieri	COVID_19	Healthy	-0.3498456	-0.4974572	-0.2160405	0.6106222
acr	1905730	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium parmentieri	Community_acquired_pneumonia	Healthy	1.14209	2.788407	2.470948	0.0001108389
ack	1909293	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Acetobacteraceae bacterium	COVID_19	Community_acquired_pneumonia	-2.041492	-0.7923049	-0.7763325	4.94502e-09
ack	1909293	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Acetobacteraceae bacterium	COVID_19	Healthy	-0.7620025	-0.1768915	-0.1822761	0.05010831
ack	1909293	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Acetobacteraceae bacterium	Community_acquired_pneumonia	Healthy	1.27949	0.6154134	0.5940565	1.138546e-05
abe	1909395	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea sp. ATCC 55076	COVID_19	Community_acquired_pneumonia	-0.6823318	-1.466097	-1.334374	0.0006259081
abe	1909395	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea sp. ATCC 55076	COVID_19	Healthy	0.2743396	0.4198327	0.2167297	0.4172534
abe	1909395	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea sp. ATCC 55076	Community_acquired_pneumonia	Healthy	0.9566714	1.88593	1.551104	0.0004111833
adb	1911586	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	Marinilactibacillus sp. 15R	COVID_19	Community_acquired_pneumonia	-0.2177244	-0.200599	-0.1398051	0.5817974
adb	1911586	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	Marinilactibacillus sp. 15R	COVID_19	Healthy	0.2413846	0.1897243	0.132273	0.5325403
adb	1911586	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	Marinilactibacillus sp. 15R	Community_acquired_pneumonia	Healthy	0.459109	0.3903233	0.2720781	0.1560445
agd	1920191	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. HK171	COVID_19	Community_acquired_pneumonia	-1.398513	-3.706641	-2.881472	8.052475e-05
agd	1920191	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. HK171	COVID_19	Healthy	0.9289791	1.075478	0.9433513	0.02305159
agd	1920191	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. HK171	Community_acquired_pneumonia	Healthy	2.327492	4.782119	3.824823	4.584433e-07
arp	1926494	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. SOS3	COVID_19	Community_acquired_pneumonia	-1.579272	-0.2910648	-0.2481909	9.941833e-06
arp	1926494	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. SOS3	COVID_19	Healthy	-0.5618487	-0.06970828	-0.04692495	0.5669023
arp	1926494	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. SOS3	Community_acquired_pneumonia	Healthy	1.017423	0.2213565	0.2012659	0.0005849389
amp	1930532	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. CC6-YY-74	COVID_19	Community_acquired_pneumonia	-1.102782	-0.472531	-0.4373283	0.001961996
amp	1930532	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. CC6-YY-74	COVID_19	Healthy	-0.536128	-0.1853077	-0.2139707	0.1137875
amp	1930532	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. CC6-YY-74	Community_acquired_pneumonia	Healthy	0.5666535	0.2872233	0.2233577	0.114954
aau	1940610	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Phreatobacter	Phreatobacter stygius	COVID_19	Community_acquired_pneumonia	-1.677773	-4.943498	-4.704766	7.479169e-11
aau	1940610	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Phreatobacter	Phreatobacter stygius	COVID_19	Healthy	-0.6932602	-1.386695	-1.955053	0.01542946
aau	1940610	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Phreatobacter	Phreatobacter stygius	Community_acquired_pneumonia	Healthy	0.9845124	3.556803	2.749713	0.0005892605
agl	1940612	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga aceris	COVID_19	Community_acquired_pneumonia	-1.357694	-0.3514986	-0.3537393	3.420871e-06
agl	1940612	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga aceris	COVID_19	Healthy	0.2027543	0.02948958	0.000382511	0.8618966
agl	1940612	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga aceris	Community_acquired_pneumonia	Healthy	1.560449	0.3809882	0.3541218	7.555873e-06
aay	1972133	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Candidatus Nardonella	Candidatus Nardonella dryophthoridicola	COVID_19	Community_acquired_pneumonia	-1.196655	-5.287407	-4.956541	1.149331e-06
aay	1972133	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Candidatus Nardonella	Candidatus Nardonella dryophthoridicola	COVID_19	Healthy	-0.4743923	-1.593219	-1.297398	0.1282647
aay	1972133	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Candidatus Nardonella	Candidatus Nardonella dryophthoridicola	Community_acquired_pneumonia	Healthy	0.722263	3.694188	3.659142	0.0005892605
aau	1977865	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. RS40	COVID_19	Community_acquired_pneumonia	-1.677773	-4.943498	-4.704766	7.479169e-11
aau	1977865	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. RS40	COVID_19	Healthy	-0.6932602	-1.386695	-1.955053	0.01542946
aau	1977865	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. RS40	Community_acquired_pneumonia	Healthy	0.9845124	3.556803	2.749713	0.0005892605
aab	2005456	Bacteria	Cyanobacteria	NA	Nostocales	Hapalosiphonaceae	Fischerella	Fischerella sp. NIES-4106	COVID_19	Community_acquired_pneumonia	-1.031013	-22.23284	-20.96188	1.25569e-09
aab	2005456	Bacteria	Cyanobacteria	NA	Nostocales	Hapalosiphonaceae	Fischerella	Fischerella sp. NIES-4106	COVID_19	Healthy	-0.3791132	-6.403615	-6.364881	0.1176388
aab	2005456	Bacteria	Cyanobacteria	NA	Nostocales	Hapalosiphonaceae	Fischerella	Fischerella sp. NIES-4106	Community_acquired_pneumonia	Healthy	0.6518997	15.82923	14.597	0.000305815
acw	2005473	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA	COVID_19	Community_acquired_pneumonia	-0.08293262	-0.03895181	-0.1636481	0.7076667
acw	2005473	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA	COVID_19	Healthy	0.04641205	0.02084125	-0.6105711	0.9030226
acw	2005473	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA	Community_acquired_pneumonia	Healthy	0.1293447	0.05979306	-0.446923	0.8364524
aoe	2011012	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FJAT-45348	COVID_19	Community_acquired_pneumonia	-0.6892113	-0.1252698	-0.2499192	0.0007938356
aoe	2011012	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FJAT-45348	COVID_19	Healthy	-0.8369271	-0.1608295	-0.1883032	0.007319864
aoe	2011012	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. FJAT-45348	Community_acquired_pneumonia	Healthy	-0.1477158	-0.03555975	0.06161601	0.5209545
add	2014534	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. PM5	COVID_19	Community_acquired_pneumonia	-0.5354607	-0.379562	-0.4782115	0.0003675559
add	2014534	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. PM5	COVID_19	Healthy	0.5661389	0.2741347	0.1801482	0.04039097
add	2014534	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. PM5	Community_acquired_pneumonia	Healthy	1.1016	0.6536967	0.6583597	3.372776e-05
agx	2014887	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum robiniae	COVID_19	Community_acquired_pneumonia	-1.361147	-0.3899022	-0.3119481	3.422163e-05
agx	2014887	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum robiniae	COVID_19	Healthy	0.0499163	0.008451591	-0.006092694	0.8000485
agx	2014887	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum robiniae	Community_acquired_pneumonia	Healthy	1.411064	0.3983538	0.3058554	0.0002511849
agh	2015316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp. AS-1	COVID_19	Community_acquired_pneumonia	-1.687517	-0.4318734	-0.298587	0.0001319065
agh	2015316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp. AS-1	COVID_19	Healthy	-1.824344	-0.4941828	-0.6559038	0.0006581404
agh	2015316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea sp. AS-1	Community_acquired_pneumonia	Healthy	-0.1368274	-0.06230939	-0.3573168	0.4248668
anc	2027919	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae complex sp.	COVID_19	Community_acquired_pneumonia	-1.258297	-0.3113583	-0.2207508	0.01687196
anc	2027919	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae complex sp.	COVID_19	Healthy	-0.1021688	-0.01641317	0.1010776	0.6805596
anc	2027919	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae complex sp.	Community_acquired_pneumonia	Healthy	1.156128	0.2949452	0.3218284	0.002396856
adb	2036206	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Suicoccus	Suicoccus acidiformans	COVID_19	Community_acquired_pneumonia	-0.2177244	-0.200599	-0.1398051	0.5817974
adb	2036206	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Suicoccus	Suicoccus acidiformans	COVID_19	Healthy	0.2413846	0.1897243	0.132273	0.5325403
adb	2036206	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Suicoccus	Suicoccus acidiformans	Community_acquired_pneumonia	Healthy	0.459109	0.3903233	0.2720781	0.1560445
ace	2052837	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Neisseriaceae bacterium DSM 100970	COVID_19	Community_acquired_pneumonia	-0.9914494	-0.2283705	-0.2065279	0.002307311
ace	2052837	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Neisseriaceae bacterium DSM 100970	COVID_19	Healthy	0.2778136	0.04047976	-0.1119948	0.9596764
ace	2052837	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Neisseriaceae bacterium DSM 100970	Community_acquired_pneumonia	Healthy	1.269263	0.2688503	0.09453311	0.07943323
aab	2056494	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	COVID_19	Community_acquired_pneumonia	-1.031013	-22.23284	-20.96188	1.25569e-09
aab	2056494	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	COVID_19	Healthy	-0.3791132	-6.403615	-6.364881	0.1176388
aab	2056494	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	Community_acquired_pneumonia	Healthy	0.6518997	15.82923	14.597	0.000305815
ajy	2057025	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma pollinicola	COVID_19	Community_acquired_pneumonia	-0.3781146	-0.06615421	-0.1009785	0.09274712
ajy	2057025	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma pollinicola	COVID_19	Healthy	0.07841158	0.01167915	-0.1067085	0.2949584
ajy	2057025	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma pollinicola	Community_acquired_pneumonia	Healthy	0.4565262	0.07783337	-0.00573004	0.6644529
ahr	2059884	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CMB-StM0423	COVID_19	Community_acquired_pneumonia	-0.6941138	-0.107506	-0.1149505	0.004275399
ahr	2059884	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CMB-StM0423	COVID_19	Healthy	-0.06273928	-0.007733278	-0.08423325	0.2625079
ahr	2059884	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CMB-StM0423	Community_acquired_pneumonia	Healthy	0.6313745	0.09977271	0.03071723	0.1992039
acq	2060312	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter sp. B11	COVID_19	Community_acquired_pneumonia	-1.263609	-0.7968455	-0.879879	4.075818e-06
acq	2060312	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter sp. B11	COVID_19	Healthy	-0.1166498	-0.04789993	-0.2123477	0.3667258
acq	2060312	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter sp. B11	Community_acquired_pneumonia	Healthy	1.146959	0.7489455	0.6675313	0.0003549345
ath	2067957	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. DM1	COVID_19	Community_acquired_pneumonia	-2.441873	-0.8465937	-0.7737273	3.262911e-07
ath	2067957	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. DM1	COVID_19	Healthy	0.1964619	0.02431087	-0.0550373	0.9942343
ath	2067957	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. DM1	Community_acquired_pneumonia	Healthy	2.638335	0.8709046	0.71869	4.831526e-06
agx	2072590	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia armeniaca	COVID_19	Community_acquired_pneumonia	-1.361147	-0.3899022	-0.3119481	3.422163e-05
agx	2072590	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia armeniaca	COVID_19	Healthy	0.0499163	0.008451591	-0.006092694	0.8000485
