"OTU"	"Control_Healthy"	"Control_Sick"	"COVID19"
"1873"	"primary amine oxidase activity"	1.84375	0.622950819672131	22.9268292682927
"1874"	"procollagen-proline 4-dioxygenase activity"	0	0.0983606557377049	3.31707317073171
"1875"	"proline-tRNA ligase activity"	5.71875	14.8524590163934	222.80487804878
"1876"	"proline dipeptidase activity"	0.75	9.65573770491803	67.0975609756098
"1877"	"proline oxidase activity"	0	0	15.8048780487805
"1878"	"proline racemase activity"	0.0625	0.967213114754098	14.4146341463415
"1879"	"proline:sodium symporter activity"	0	7.88524590163934	55.9024390243902
"1880"	"propanediol dehydratase activity"	0	0.0327868852459016	3.29268292682927
"1881"	"propanoyl-CoA C-acyltransferase activity"	0.3125	4.29508196721311	109.512195121951
"1882"	"prophage integrase activity"	0	0	7.48780487804878
"1883"	"propionate-CoA ligase activity"	2.65625	1.57377049180328	220.609756097561
"1884"	"propionate CoA-transferase activity"	0	0.114754098360656	1.90243902439024
"1885"	"propionate kinase activity"	0.0625	0.262295081967213	8.09756097560976
"1886"	"propionyl-CoA C2-trimethyltridecanoyltransferase activity"	0.3125	1.83606557377049	0
"1887"	"propionyl-CoA carboxylase activity"	7.625	59.9344262295082	218.560975609756
"1888"	"proteasome-activating ATPase activity"	0	0.0655737704918033	1.41463414634146
"1889"	"protein-(glutamine-N5) methyltransferase activity"	1.5	8.73770491803279	86.1463414634146
"1890"	"protein-arginine deiminase activity"	1.6875	8.47540983606557	71.8292682926829
"1891"	"protein-arginine omega-N symmetric methyltransferase activity"	0.0625	0.131147540983607	1.51219512195122
"1892"	"protein-disulfide reductase activity"	1.875	25.8196721311475	135.463414634146
"1893"	"protein-glutamate methylesterase activity"	3.09375	51.4098360655738	168.951219512195
"1894"	"protein-glutamate O-methyltransferase activity"	21.25	13.1967213114754	52.390243902439
"1895"	"protein-glutamine gamma-glutamyltransferase activity"	0	11	13.219512195122
"1896"	"protein-glutamine glutaminase activity"	0.09375	26.3934426229508	35.2439024390244
"1897"	"protein-glutamine N-methyltransferase activity"	1.625	13.2131147540984	105.243902439024
"1898"	"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"	4.40625	10.8360655737705	77.4390243902439
"1899"	"protein-malonyllysine demalonylase activity"	0.28125	214.704918032787	17.4146341463415
"1900"	"protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity"	2.40625	13.6065573770492	137.170731707317
"1901"	"protein-N(PI)-phosphohistidine-lactose phosphotransferase system transporter activity"	0.15625	0.0491803278688525	4.48780487804878
"1902"	"protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity"	0.0625	0.377049180327869	28.7073170731707
"1903"	"protein-N(PI)-phosphohistidine-sugar phosphotransferase activity"	202.5625	95.5409836065574	1356.92682926829
"1904"	"protein-phosphocysteine-D-fructose-phosphotransferase system transporter activity"	0	0.245901639344262	9.12195121951219
"1905"	"protein-phosphocysteine-L-ascorbate-phosphotransferase system transporter activity"	0.09375	0.147540983606557	7.73170731707317
"1906"	"protein-phosphocysteine-mannitol phosphotransferase system transporter activity"	0	0.180327868852459	7.4390243902439
"1907"	"protein-phosphocysteine-mannosylglycerate-phosphotransferase system transporter activity"	0	0.459016393442623	16
"1908"	"protein-phosphocysteine-N-acetylglucosamine phosphotransferase system transporter activity"	0	0	5.46341463414634
"1909"	"protein-phosphocysteine-sugar phosphotransferase activity"	0.0625	1.80327868852459	22.5853658536585
"1910"	"protein-phosphocysteine-trehalose phosphotransferase system transporter activity"	0.46875	0	10.0487804878049
"1911"	"protein-succinyllysine desuccinylase activity"	0.28125	214.704918032787	17.4146341463415
"1912"	"protein-tyrosine sulfotransferase activity"	0.34375	0.688524590163934	9.53658536585366
"1913"	"protein adenylyltransferase activity"	1.0625	6.49180327868852	5.34146341463415
"1914"	"protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity"	1.15625	2.27868852459016	88.6585365853659
"1915"	"protein deglycase activity"	1.375	4.9016393442623	27.6341463414634
"1916"	"protein disulfide isomerase activity"	0.0625	3.0655737704918	66.8048780487805
"1917"	"protein disulfide oxidoreductase activity"	44.9375	147.065573770492	1026.24390243902
"1918"	"protein histidine kinase activity"	102.875	701.475409836066	2840.31707317073
"1919"	"protein histidine kinase binding"	1.53125	1.29508196721311	22.3658536585366
"1920"	"protein histidine phosphatase activity"	0.15625	2.16393442622951	9.87804878048781
"1921"	"protein kinase activator activity"	0.3125	26.6229508196721	20.2439024390244
"1922"	"protein kinase activity"	761.71875	6420.86885245902	1021.43902439024
"1923"	"protein kinase binding"	0.15625	2.77049180327869	5.68292682926829
"1924"	"protein methylthiotransferase activity"	5.5625	13.8196721311475	78.2439024390244
"1925"	"protein methyltransferase activity"	8.46875	36.5409836065574	249.682926829268
"1926"	"protein phosphatase binding"	0	3.14754098360656	0.0487804878048781
"1927"	"protein phosphatase inhibitor activity"	0	2.78688524590164	0
"1928"	"protein prenyltransferase activity"	0	0.19672131147541	1.95121951219512
"1929"	"protein serine/threonine kinase activity"	32.59375	320.360655737705	816.658536585366
"1930"	"protein serine/threonine phosphatase activity"	3.28125	21.8360655737705	100.121951219512
"1931"	"protein serine/threonine/tyrosine kinase activity"	0.3125	0.950819672131147	40.9024390243902
"1932"	"protein transmembrane transporter activity"	13.78125	50.5081967213115	107.024390243902
"1933"	"protein tyrosine kinase activity"	680.40625	5840.09836065574	105.951219512195
"1934"	"protein tyrosine phosphatase activity"	6	121.655737704918	173.463414634146
"1935"	"protein tyrosine/serine/threonine phosphatase activity"	1.0625	11.327868852459	41.609756097561
"1936"	"protocatechuate 3,4-dioxygenase activity"	1.28125	11.2622950819672	17.1951219512195
"1937"	"protocatechuate 4,5-dioxygenase activity"	0	0.311475409836066	3.31707317073171
"1938"	"protochlorophyllide reductase activity"	0.21875	9.08196721311475	5.46341463414634
"1939"	"protoheme IX farnesyltransferase activity"	1	14.1475409836066	36.0487804878049
"1940"	"proton-exporting ATPase activity, phosphorylative mechanism"	0	2.19672131147541	5.73170731707317
"1941"	"proton-transporting ATP synthase activity, rotational mechanism"	76.6875	321.639344262295	1127.34146341463
"1942"	"proton-transporting ATPase activity, rotational mechanism"	32.6875	188.16393442623	38.4634146341463
"1943"	"proton motive force dependent protein transmembrane transporter activity"	0.1875	5.32786885245902	102.390243902439
"1944"	"proton transmembrane transporter activity"	13.34375	58.6229508196721	339.634146341463
"1945"	"pseudophosphatase activity"	0	2.78688524590164	0
"1946"	"pseudouridine kinase activity"	0	0.19672131147541	4.04878048780488
"1947"	"pseudouridylate synthase activity"	1.5	12.2950819672131	58.3170731707317
"1948"	"pteridine reductase activity"	0	0	5.26829268292683
"1949"	"pterin deaminase activity"	0	0	3.97560975609756
"1950"	"pullulanase activity"	4.28125	2.34426229508197	160.80487804878
"1951"	"purine-nucleoside phosphorylase activity"	1.4375	55	378.268292682927
"1952"	"purine-specific mismatch base pair DNA N-glycosylase activity"	0	0	4.14634146341463
"1953"	"purine nucleosidase activity"	0.1875	7.65573770491803	25.7317073170732
"1954"	"purine nucleoside transmembrane transporter activity"	0.6875	0.377049180327869	10.2926829268293
"1955"	"purine nucleotide binding"	16.28125	109.344262295082	438.146341463415
"1956"	"putrescine carbamoyltransferase activity"	0	0	2.97560975609756
"1957"	"putrescine transmembrane transporter activity"	1.5625	2.62295081967213	16.8780487804878
"1958"	"putrescine:ornithine antiporter activity"	0.09375	0.0491803278688525	14.4878048780488
"1959"	"pyridoxal 4-dehydrogenase activity"	0.25	0.426229508196721	10.219512195122
"1960"	"pyridoxal 5-phosphate synthase (glutamine hydrolysing) activity"	0.5	75.2295081967213	25.780487804878
"1961"	"pyridoxal kinase activity"	1.0625	8.68852459016393	176.90243902439
"1962"	"pyridoxal phosphatase activity"	0	0.0819672131147541	8.85365853658537
"1963"	"pyridoxal phosphate binding"	272.25	1494.34426229508	5115.82926829268
"1964"	"pyridoxamine-phosphate oxidase activity"	0.90625	21.7377049180328	28.7073170731707
"1965"	"pyridoxine:NADP 4-dehydrogenase activity"	0.15625	2.57377049180328	31.6585365853659
"1966"	"pyrimidine-5-nucleotide nucleosidase activity"	0	0.360655737704918	8.09756097560976
"1967"	"pyrimidine-nucleoside phosphorylase activity"	0.21875	38.8196721311475	339.926829268293
"1968"	"pyrimidine-specific mismatch base pair DNA N-glycosylase activity"	0	0	4.75609756097561
"1969"	"pyrimidine deoxyribonucleotide binding"	0	3.42622950819672	10.4878048780488
"1970"	"pyrimidine nucleoside transmembrane transporter activity"	0	3.40983606557377	0.780487804878049
"1971"	"pyrimidine nucleotide transmembrane transporter activity"	0	0.590163934426229	12.390243902439
"1972"	"pyroglutamyl-peptidase activity"	0.40625	2.0327868852459	9.65853658536585
"1973"	"pyrophosphatase activity"	5.375	21.2131147540984	246.09756097561
"1974"	"pyrophosphate hydrolysis-driven proton transmembrane transporter activity"	3.34375	2.60655737704918	68.1707317073171
"1975"	"pyrroline-5-carboxylate reductase activity"	3.78125	8.54098360655738	52.0975609756098
"1976"	"pyrroloquinoline-quinone synthase activity"	1.125	5.80327868852459	14.5609756097561
"1977"	"pyrroloquinoline quinone binding"	1.875	0.147540983606557	26.6585365853659
"1978"	"pyruvate-flavodoxin oxidoreductase activity"	0	0.0491803278688525	102.512195121951
"1979"	"pyruvate decarboxylase activity"	0.0625	0	1.60975609756098
"1980"	"pyruvate dehydrogenase (acetyl-transferring) activity"	51.5	54.8360655737705	2232.41463414634
"1981"	"pyruvate dehydrogenase (quinone) activity"	1.40625	0.180327868852459	26.2439024390244
"1982"	"pyruvate kinase activity"	6.875	27.2622950819672	453.634146341463
"1983"	"pyruvate oxidase activity"	37.5625	0.540983606557377	340.707317073171
"1984"	"pyruvate synthase activity"	3.0625	0.39344262295082	118.243902439024
"1985"	"pyruvate, phosphate dikinase activity"	6.1875	6.88524590163934	228.219512195122
"1986"	"pyruvate, water dikinase activity"	1.90625	18.1475409836066	91.7073170731707
"1987"	"quercetin 2,3-dioxygenase activity"	0.96875	21.5245901639344	49.8292682926829
"1988"	"queuine tRNA-ribosyltransferase activity"	37.125	15.2459016393443	101.80487804878
"1989"	"quinate 3-dehydrogenase (NAD+) activity"	0	0.0819672131147541	1.4390243902439
"1990"	"quinate 3-dehydrogenase (NADP+) activity"	0	0.0491803278688525	1.4390243902439
"1991"	"quinate dehydrogenase (quinone) activity"	0.25	0.344262295081967	33.609756097561
"1992"	"quinoprotein glucose dehydrogenase activity"	2	8.24590163934426	88.0975609756098
"1993"	"R(+)-3,4-dihydroxyphenyllactate:NADP+ oxidoreductase activity"	0	0.311475409836066	18.8292682926829
"1994"	"racemase activity, acting on amino acids and derivatives"	4.8125	423.803278688525	128.829268292683
"1995"	"raffinose alpha-galactosidase activity"	1196.90625	11127.8032786885	216.80487804878
"1996"	"Ran GTPase binding"	0.5625	2.29508196721311	1.46341463414634
"1997"	"Ras GTPase binding"	0	1.22950819672131	0
"1998"	"regulatory region RNA binding"	0.375	1.16393442622951	0
"1999"	"repressing transcription factor binding"	0	1.11475409836066	0.121951219512195
"2000"	"restriction endodeoxyribonuclease activity"	0.9375	0.213114754098361	3.92682926829268
"2001"	"retinal binding"	13.3125	79.8688524590164	0
"2002"	"retinal dehydrogenase activity"	13.40625	80.1639344262295	1.04878048780488
"2003"	"retinoic acid binding"	19.1875	2.47540983606557	9.51219512195122
"2004"	"retinol dehydrogenase activity"	13.3125	80.9344262295082	2.26829268292683
"2005"	"rhamnose transmembrane transporter activity"	0	0.0819672131147541	7.48780487804878
"2006"	"rhamnulokinase activity"	0.21875	0.737704918032787	34.2439024390244
"2007"	"rhamnulose-1-phosphate aldolase activity"	0.0625	4.04918032786885	130.439024390244
"2008"	"Rho GTPase binding"	1.03125	4.83606557377049	0.780487804878049
"2009"	"Rho guanyl-nucleotide exchange factor activity"	32.21875	144.27868852459	2.63414634146341
"2010"	"ribitol-5-phosphate 2-dehydrogenase activity"	0	0.0327868852459016	26.4390243902439
"2011"	"riboflavin kinase activity"	2.6875	6.75409836065574	98.4634146341463
"2012"	"riboflavin reductase (NADH) activity"	0	0.786885245901639	9.29268292682927
"2013"	"riboflavin reductase (NADPH) activity"	0.4375	5.9016393442623	29.7560975609756
"2014"	"riboflavin transmembrane transporter activity"	0	0.295081967213115	45.9756097560976
"2015"	"ribokinase activity"	1760.6875	10484.7213114754	35538.9268292683
"2016"	"ribonuclease activity"	29.125	163.540983606557	775.658536585366
"2017"	"ribonuclease D activity"	1.15625	7.65573770491803	31.0731707317073
"2018"	"ribonuclease E activity"	13.75	18.9508196721311	83.9024390243902
"2019"	"ribonuclease III activity"	4.25	50.1147540983607	106.463414634146
"2020"	"ribonuclease M5 activity"	0	0	11.9024390243902
"2021"	"ribonuclease P activity"	2	6.73770491803279	102.073170731707
"2022"	"ribonuclease R activity"	0	0	10.0731707317073
"2023"	"ribonuclease T1 activity"	0	0.163934426229508	2.53658536585366
"2024"	"ribonuclease T2 activity"	2.5625	1.31147540983607	12.6341463414634
"2025"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	16.53125	84.0491803278689	804.926829268293
"2026"	"ribonucleoside-triphosphate reductase activity"	5.46875	18.2131147540984	375.80487804878
"2027"	"ribose-5-phosphate isomerase activity"	10.34375	19.327868852459	97.390243902439
"2028"	"ribose 1,5-bisphosphate phosphokinase activity"	0.78125	3.65573770491803	9.82926829268293
"2029"	"ribose phosphate diphosphokinase activity"	2.53125	19.5081967213115	143.414634146341
"2030"	"ribosomal-protein-alanine N-acetyltransferase activity"	0.34375	13.2459016393443	48.8780487804878
"2031"	"ribosomal S6-glutamic acid ligase activity"	0	0.311475409836066	4.60975609756098
"2032"	"ribosylnicotinamide kinase activity"	1.71875	0.885245901639344	24.0487804878049
"2033"	"ribosylpyrimidine nucleosidase activity"	0.125	0	5.90243902439024
"2034"	"ribulokinase activity"	0.4375	0.311475409836066	25.609756097561
"2035"	"ribulose-bisphosphate carboxylase activity"	208	585.459016393443	57.1463414634146
"2036"	"ribulose-phosphate 3-epimerase activity"	2	12.1639344262295	57.6585365853659
"2037"	"RNA-dependent ATPase activity"	9.46875	9.54098360655738	135.414634146341
"2038"	"RNA-directed 5-3 RNA polymerase activity"	0.75	4.11475409836066	18.8780487804878
"2039"	"RNA-directed DNA polymerase activity"	85.25	104.196721311475	155.756097560976
"2040"	"RNA-DNA hybrid ribonuclease activity"	103.28125	22.344262295082	193.707317073171
"2041"	"RNA helicase activity"	6.25	59.3606557377049	489.219512195122
"2042"	"RNA ligase (ATP) activity"	0	7.08196721311475	2.82926829268293
"2043"	"RNA methyltransferase activity"	22.75	107.360655737705	659.121951219512
"2044"	"RNA polymerase core enzyme binding"	0.0625	0.0819672131147541	13.3658536585366
"2045"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	3.5625	0.819672131147541	1.1219512195122
"2046"	"RNA pyrophosphohydrolase activity"	0	0	2.75609756097561
"2047"	"RNA strand-exchange activity"	1.28125	2.65573770491803	13.219512195122
"2048"	"RNA strand annealing activity"	1.3125	2.9344262295082	21.7317073170732
"2049"	"rRNA (adenine-C2-)-methyltransferase activity"	1.84375	12.0491803278689	106.121951219512
"2050"	"rRNA (adenine-N6-)-methyltransferase activity"	0.71875	5.83606557377049	197.243902439024
"2051"	"rRNA (adenine-N6,N6-)-dimethyltransferase activity"	4.5	10.1311475409836	596.90243902439
"2052"	"rRNA (adenine) methyltransferase activity"	3.125	9.57377049180328	384.975609756098
"2053"	"rRNA (cytosine-2-O-)-methyltransferase activity"	2.3125	8.37704918032787	85.8780487804878
"2054"	"rRNA (cytosine-C5-)-methyltransferase activity"	1.03125	9.88524590163934	24.9268292682927
"2055"	"rRNA (cytosine-N4-)-methyltransferase activity"	2.3125	19.1147540983607	489.073170731707
"2056"	"rRNA (cytosine) methyltransferase activity"	0	0.442622950819672	28.5121951219512
"2057"	"rRNA (guanine-N1-)-methyltransferase activity"	0	0.0491803278688525	2.58536585365854
"2058"	"rRNA (guanine-N2-)-methyltransferase activity"	7.5	29.8688524590164	158.634146341463
"2059"	"rRNA (guanine-N7-)-methyltransferase activity"	11.8125	16.9180327868852	154.80487804878
"2060"	"rRNA (guanine) methyltransferase activity"	1188.28125	11006.606557377	88.5121951219512
"2061"	"rRNA (guanosine-2-O-)-methyltransferase activity"	0.21875	13.0491803278689	30.5609756097561
"2062"	"rRNA (pseudouridine-N3-)-methyltransferase activity"	0.59375	13.9180327868852	38.1951219512195
"2063"	"rRNA (uridine-2-O-)-methyltransferase activity"	1189.53125	11017.7868852459	108.414634146341
"2064"	"rRNA (uridine-C5-)-methyltransferase activity"	0.71875	12.1639344262295	222.292682926829
"2065"	"rRNA (uridine-N3-)-methyltransferase activity"	0	0	3.78048780487805
"2066"	"rRNA (uridine) methyltransferase activity"	0.21875	0.114754098360656	14.9512195121951
"2067"	"rRNA binding"	438.5	1028	15164.512195122
"2068"	"rRNA methyltransferase activity"	1206.25	11049.2295081967	1131.29268292683
"2069"	"rRNA pseudouridine synthase activity"	2.0625	51.0163934426229	30.1463414634146
"2070"	"rubredoxin-NAD+ reductase activity"	0.0625	8.24590163934426	9.36585365853658
"2071"	"rubredoxin-NADP reductase activity"	0	7.78688524590164	0.121951219512195
"2072"	"S-(hydroxymethyl)glutathione dehydrogenase activity"	3.34375	13.4754098360656	270.09756097561
"2073"	"S-acetyltransferase activity"	0	0.540983606557377	2.19512195121951
"2074"	"S-adenosylhomocysteine deaminase activity"	0.09375	8.81967213114754	36.5121951219512
"2075"	"S-adenosylmethionine-dependent methyltransferase activity"	26.28125	91.1803278688525	313.682926829268
"2076"	"S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity"	0.25	10.4918032786885	20.4146341463415
"2077"	"S-adenosylmethionine-homocysteine S-methyltransferase activity"	0.0625	0.147540983606557	2.09756097560976
"2078"	"S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity"	2.46875	6.91803278688525	181
"2079"	"S-formylglutathione hydrolase activity"	1	5.95081967213115	68.9268292682927
"2080"	"S-malonyltransferase activity"	3.625	43.8196721311475	136.268292682927
"2081"	"S-methyl-5-thioadenosine phosphorylase activity"	0.84375	4.50819672131148	13.5121951219512
"2082"	"S-methyl-5-thioribose-1-phosphate isomerase activity"	0.96875	9.86885245901639	37.5853658536585
"2083"	"S-methyl-5-thioribose kinase activity"	1.40625	0.114754098360656	14.6585365853659
"2084"	"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity"	0.53125	0.262295081967213	13.6829268292683
"2085"	"saccharopine dehydrogenase (NAD+, L-lysine-forming) activity"	3.71875	43.9016393442623	34.5121951219512
"2086"	"salicylaldehyde dehydrogenase activity"	0	0	1.26829268292683
"2087"	"salicylate 1-monooxygenase activity"	0.15625	0.147540983606557	20.9268292682927
"2088"	"sarcosine dehydrogenase activity"	0	0.0327868852459016	3.48780487804878
"2089"	"sarcosine oxidase activity"	1.40625	57.2459016393443	76.3414634146341
"2090"	"sarcosine reductase activity"	4.8125	0.0983606557377049	3.17073170731707
"2091"	"scopolin beta-glucosidase activity"	2.75	30.983606557377	240.80487804878
"2092"	"secondary active p-aminobenzoyl-glutamate transmembrane transporter activity"	0.09375	0.442622950819672	14.0487804878049
"2093"	"secondary active sulfate transmembrane transporter activity"	5.6875	49.5737704918033	127.024390243902
"2094"	"selenide, water dikinase activity"	1.40625	9.29508196721311	54.7560975609756
"2095"	"selenocysteine insertion sequence binding"	1.21875	0.114754098360656	4.8780487804878
"2096"	"sequence-specific DNA binding"	204.78125	1428	6984.48780487805
"2097"	"Ser(Gly)-tRNA(Ala) hydrolase activity"	0.6875	5.67213114754098	27.6829268292683
"2098"	"serine-glyoxylate transaminase activity"	0.1875	0.0327868852459016	2.5609756097561
"2099"	"serine-pyruvate transaminase activity"	0.625	0.524590163934426	5.90243902439024
"2100"	"serine-tRNA ligase activity"	3.5	8.27868852459016	133.19512195122
"2101"	"serine-type aminopeptidase activity"	0.53125	0.573770491803279	65.7560975609756
"2102"	"serine-type carboxypeptidase activity"	3.875	35.1475409836066	116.317073170732
"2103"	"serine-type D-Ala-D-Ala carboxypeptidase activity"	23.84375	112.44262295082	643.756097560976
"2104"	"serine-type endopeptidase activity"	196.09375	1244.19672131148	3304
"2105"	"serine-type endopeptidase inhibitor activity"	21.5	5.29508196721311	24.2926829268293
"2106"	"serine-type exopeptidase activity"	2.84375	20.1639344262295	143.658536585366
"2107"	"serine-type peptidase activity"	134.15625	334.262295081967	2325.14634146341
"2108"	"serine 3-dehydrogenase activity"	0.25	2.72131147540984	21.3170731707317
"2109"	"serine binding"	1.15625	21.2786885245902	9.95121951219512
"2110"	"serine C-palmitoyltransferase activity"	0	0.0327868852459016	10
"2111"	"serine O-acetyltransferase activity"	6.0625	35.8032786885246	113.951219512195
"2112"	"serine racemase activity"	0.0625	1.47540983606557	8.63414634146342
"2113"	"serine transmembrane transporter activity"	0	0.180327868852459	5.80487804878049
"2114"	"SHG alpha-glucan phosphorylase activity"	11.59375	63.2950819672131	448.634146341463
"2115"	"shikimate 3-dehydrogenase (NAD+) activity"	0	0.0491803278688525	1.4390243902439
"2116"	"shikimate 3-dehydrogenase (NADP+) activity"	6.5	18.8524590163934	93.3658536585366
"2117"	"shikimate kinase activity"	3.40625	6	78.5853658536585
"2118"	"shikimate transmembrane transporter activity"	1.15625	0.0327868852459016	12.609756097561
"2119"	"short-chain carboxylesterase activity"	0	1.11475409836066	0.926829268292683
"2120"	"sialate O-acetylesterase activity"	2.28125	2.88524590163934	126.926829268293
"2121"	"sialic acid transmembrane transporter activity"	0	0.147540983606557	1.1219512195122
"2122"	"sialic acid:proton symporter activity"	0	0.147540983606557	1.1219512195122
"2123"	"silver ion transmembrane transporter activity"	0.0625	33.7377049180328	96.2682926829268
"2124"	"silver transmembrane transporter activity, phosphorylative mechanism"	0.09375	1.04918032786885	2.90243902439024
"2125"	"sinapyl alcohol dehydrogenase activity"	0	0	11.2926829268293
"2126"	"single-stranded DNA 3-5 exodeoxyribonuclease activity"	0.125	0.39344262295082	10.4146341463415
"2127"	"single-stranded DNA 5-3 exodeoxyribonuclease activity"	0	0.0819672131147541	6.51219512195122
"2128"	"single-stranded DNA binding"	33.40625	96.672131147541	1421.92682926829
"2129"	"single-stranded DNA endodeoxyribonuclease activity"	2.53125	0.245901639344262	300.243902439024
"2130"	"single-stranded DNA helicase activity"	6.6875	3.59016393442623	41.9024390243902
"2131"	"single-stranded RNA binding"	4.25	21.1639344262295	279.390243902439
"2132"	"single thymine insertion binding"	0.65625	12.7868852459016	13.2926829268293
"2133"	"site-specific DNA-methyltransferase (adenine-specific) activity"	95.46875	94.5737704918033	1457.39024390244
"2134"	"site-specific DNA-methyltransferase (cytosine-N4-specific) activity"	1.84375	86.9344262295082	30.9024390243902
"2135"	"small ribosomal subunit rRNA binding"	17.03125	7	111.048780487805
"2136"	"sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity"	0.375	14.4754098360656	67.0243902439024
"2137"	"sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity"	12.25	16.6065573770492	121.463414634146
"2138"	"sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity"	12.25	16.6065573770492	121.463414634146
"2139"	"sodium ion binding"	0	8.18032786885246	62.8292682926829
"2140"	"sodium ion transmembrane transporter activity"	2.46875	26.4754098360656	325.219512195122
"2141"	"sodium:malonate symporter activity"	0	5.67213114754098	1.48780487804878
"2142"	"sodium:phosphate symporter activity"	20.59375	27.5409836065574	151.09756097561
"2143"	"sodium:potassium-exchanging ATPase activity"	0	0.245901639344262	2.02439024390244
"2144"	"sodium:proton antiporter activity"	29.90625	25.327868852459	89.4146341463415
"2145"	"solute:cation symporter activity"	0	2.78688524590164	11.0975609756098
"2146"	"solute:proton antiporter activity"	46.96875	167.44262295082	446.951219512195
"2147"	"solute:proton symporter activity"	4.5625	3.0327868852459	22.6829268292683
"2148"	"sorbitol-6-phosphatase activity"	1.21875	0.901639344262295	3.85365853658537
"2149"	"sorbitol-6-phosphate 2-dehydrogenase activity"	0	0.0327868852459016	14.390243902439
"2150"	"spermidine transmembrane transporter activity"	0	3.34426229508197	11.4390243902439
"2151"	"sphingomyelin synthase activity"	0	10.7704918032787	0
"2152"	"squalene synthase activity"	1.9375	1.9672131147541	13.219512195122
"2153"	"starch synthase activity"	7.46875	25.0655737704918	91.7560975609756
"2154"	"stearoyl-[acp] desaturase activity"	0	0	1.34146341463415
"2155"	"stearoyl-CoA 9-desaturase activity"	11.25	4.95081967213115	13.3414634146341
"2156"	"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	0	0.0819672131147541	4
"2157"	"steroid delta-isomerase activity"	0	0	9.85365853658537
"2158"	"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity"	0.0625	0.0655737704918033	11.1219512195122
"2159"	"stizolobate synthase activity"	0	0.114754098360656	5.82926829268293
"2160"	"streptomycin 3-kinase activity"	0	3.9672131147541	8.53658536585366
"2161"	"strictosidine synthase activity"	4.96875	15.9508196721311	11.4634146341463
"2162"	"succinate-CoA ligase (ADP-forming) activity"	8.25	163.770491803279	225.878048780488
"2163"	"succinate-CoA ligase (GDP-forming) activity"	0.15625	0.147540983606557	1
"2164"	"succinate-semialdehyde dehydrogenase (NAD+) activity"	0.8125	28.0491803278689	45.6341463414634
"2165"	"succinate-semialdehyde dehydrogenase [NAD(P)+] activity"	2.03125	45.3606557377049	145
"2166"	"succinate dehydrogenase (ubiquinone) activity"	10.28125	162.508196721311	248.731707317073
"2167"	"succinate transmembrane transporter activity"	1.125	8.63934426229508	7.65853658536585
"2168"	"succinyl-CoA:(R)-benzylsuccinate CoA-transferase activity"	0	1	0.24390243902439
"2169"	"succinyl-diaminopimelate desuccinylase activity"	4.5625	9.0655737704918	164.341463414634
"2170"	"succinyldiaminopimelate transaminase activity"	9.3125	30.655737704918	239.414634146341
"2171"	"succinylglutamate-semialdehyde dehydrogenase activity"	0.125	7.9672131147541	26.5853658536585
"2172"	"succinylglutamate desuccinylase activity"	0.25	23.655737704918	14.6585365853659
"2173"	"succinylornithine transaminase activity"	0	6.9344262295082	5.5609756097561
"2174"	"sucrose phosphorylase activity"	0	0.131147540983607	16.1951219512195
"2175"	"sugar-phosphatase activity"	1.3125	2.9344262295082	42.6829268292683
"2176"	"sulfate adenylyltransferase (ATP) activity"	7.71875	74.3934426229508	187.487804878049
"2177"	"sulfate transmembrane transporter activity"	12.3125	69.2131147540984	222.80487804878
"2178"	"sulfite dehydrogenase activity"	0	0	1.31707317073171
"2179"	"sulfite oxidase activity"	0.125	0.213114754098361	6.51219512195122
"2180"	"sulfite reductase (ferredoxin) activity"	0.34375	23.344262295082	29.9024390243902
"2181"	"sulfite reductase (NADPH) activity"	2.3125	15.6065573770492	179.560975609756
"2182"	"sulfoacetaldehyde acetyltransferase activity"	0.0625	1.91803278688525	21.0975609756098
"2183"	"sulfonate dioxygenase activity"	0.5625	3.91803278688525	2.80487804878049
"2184"	"sulfur amino acid transmembrane transporter activity"	0	0.426229508196721	110.536585365854
"2185"	"symporter activity"	69.5625	151.245901639344	1119.43902439024
"2186"	"tagatose-6-phosphate kinase activity"	0.25	2.57377049180328	87.609756097561
"2187"	"tagatose-bisphosphate aldolase activity"	0.15625	7.16393442622951	83.6341463414634
"2188"	"tagaturonate reductase activity"	0.0625	0.213114754098361	18.1951219512195
"2189"	"tannase activity"	0	2.0327868852459	0.121951219512195
"2190"	"tartrate decarboxylase activity"	1.46875	3.77049180327869	9.36585365853658
"2191"	"tartrate dehydrogenase activity"	1.46875	5.19672131147541	12
"2192"	"tartronate-semialdehyde synthase activity"	1.5	19.3114754098361	17.0731707317073
