"V1"	"V2"	"V3"	"V4"	"V5"
"adenylate kinase activity"	0.0758481828724886	0.0136923250727524	0.28824808945877	1.51864326461792	0.0203514833396714
"exo-alpha-(2->8)-sialidase activity"	0.0116930770912683	0.0136914420153866	0.0610641072086684	0.478556784975385	0.0203514843428485
"endoribonuclease activity, producing 5'-phosphomonoesters"	0.0368278685386847	0.0136874559489441	0.126158877143334	0.468003949706702	0.0203514878764544
"fucose transmembrane transporter activity"	0.0200583671008754	0.00123154876910337	0.0722406047581345	0.349497344795296	0.0203514809400389
"glutamate racemase activity"	0.0922672079027492	0.00122858874826842	0.2172491369306	1.70774888585022	0.0203514820077858
"chloramphenicol O-acetyltransferase activity"	0.102158923579377	0.0136842740249399	0.477331365209974	0.745865663674935	0.0203514794225497
"dATP pyrophosphohydrolase activity"	0.0079846168874865	0.00123064341901797	0.0161516050152663	0.290926485937972	0.0203514871715509
"ATPase activity"	2.62339308874828	56.2288934593934	8.17897263545976	172.325617051026	0.395604040041556
"voltage-gated ion channel activity"	0.084726059087661	0.013686783227619	0.0323343584143949	0.542815262050559	0.0203514858328621
"procollagen-proline 4-dioxygenase activity"	0.00406825446525087	0.00123121285630923	0.000784513386809503	0.242874594065275	0.0203513410254157
"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity"	0.0274817546085247	0.00123183447625049	0.0978672773522677	0.671813893264085	0.020351482301313
"ATPase-coupled quaternary ammonium compound transmembrane transporting activity"	0.0278426467306333	0.144163481637175	0.17311330584472	1.12845604490033	0.02035148923261
"[acyl-carrier-protein] S-acetyltransferase activity"	0.00406150264983773	0.0264293445004076	0.0421333198504636	0.209965587042112	0.020351341073128
"ATPase-coupled cation transmembrane transporter activity"	0.35509203057155	0.0809756590067543	1.04857365188267	14.1412472700905	0.0203514880445371
"gamma-guanidinobutyraldehyde dehydrogenase activity"	0.00404906485327857	0.00122432223350831	0.000784513386809602	0.222960402742482	0.0203515455242647
"cytosolic dipeptidase activity"	0.00787188553749329	0.00122506531583746	0.059993332098096	0.201456851947615	0.0203515462540282
"group III metabotropic glutamate receptor activity"	1.01504578642666	0.00136703467373789	0.452511168652665	0.199694807428577	0.395604040041534
"rRNA (adenine) methyltransferase activity"	0.0525415103394613	0.00123156258742368	0.176372255766016	1.80944150896326	0.0203514823721558
"3-demethylubiquinone-9 3-O-methyltransferase activity"	0.0399056899659507	0.00123178034624948	0.126904961542286	1.0734953775651	0.020351482289946
"exo-alpha-(2->6)-sialidase activity"	0.0116930770912683	0.0136914420153866	0.0610641072086684	0.478556784975385	0.0203514843428485
"maltose O-acetyltransferase activity"	0.000366992235005642	0.00122724984973775	0.0342921411616189	0.297356605599291	0.0203514029298856
"cyclin-dependent protein serine/threonine kinase inhibitor activity"	0.00410560487022326	0.00122749629678448	0.000784513386809455	0.0876107690874516	0.0203514781755412
"glucan endo-1,3-beta-D-glucosidase activity"	0.00405651773790809	0.00122593923346276	0.0327249755377816	0.376181155462624	0.0203515440498085
"guanylate kinase activity"	0.0722485899205116	0.013684192190275	0.242128703689781	1.44269024119094	0.0203514823405346
"GTPase activity"	1.27327176489193	3565.53297920024	2.60063937979787	47.9560672081822	0.395604040041504
"sialate O-acetylesterase activity"	0.039308412942198	0.00122476323468737	0.0785393058964971	1.38277805279097	0.020351470245612
"phosphorelay sensor kinase activity"	1.30490514888105	6.8598878475066	2.78892054256242	121.325094981974	0.411125739777346
"adenyl-nucleotide exchange factor activity"	0.104900659792302	0.00123202162614268	0.194215104194186	1.50946000756349	0.0203514826874102
"proline racemase activity"	0.0077590890190626	0.00122435934871575	0.0725606771583003	0.34761164887187	0.0203515458892232
"D-xylose transmembrane transporter activity"	0.000424928942707983	0.0137037061314793	0.0242536096954145	0.103816246100907	0.0203513762522046
"L-xylulokinase activity"	0.0157379828712758	0.00122700179130541	0.00858499658232559	0.091855649516732	0.0203514723461736
"glycerol-phosphate:inorganic phosphate antiporter activity"	0.00404906485327833	0.00122487441949081	0.0163854772854816	0.146656628251052	0.0203515091903733
"alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity"	0.0528043132509999	0.00123186208155424	0.0783390464500748	0.588172997127672	0.020351482313635
"5'-nucleotidase activity"	0.107472730477334	0.00123178356452547	0.20972729685681	3.01802474390427	0.0203514830440839
"D-ribose transmembrane transporter activity"	0.0493872661931398	0.00122452907654961	0.195675182621954	1.056244105456	0.0203514682182708
"dCTP diphosphatase activity"	0.000364612625757538	0.00123063275445746	0.000784513386810786	0.102430675583381	0.0203514511507507
"tRNA N-acetyltransferase activity"	0.015841487900835	0.00123028034499938	0.04188053206182	0.389865172546965	0.0203514721260116
"oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity"	0.00775908920760128	0.00122421228457102	0.0256705961066564	0.152760767901089	0.0203515033266124
"protein serine/threonine phosphatase activity"	0.106973344380643	1.58186025083888	0.244964011751897	2.04298595646285	0.0203514831368118
"restriction endodeoxyribonuclease activity"	0.0159253876836396	0.00122589892395343	0.033249123012146	0.0951681697770977	0.0203514814040254
"salicylaldehyde dehydrogenase activity"	0.00036461262575761	0.00123029993005189	0.000784513386811067	0.129786895060155	0.0203514801028009
"phenylalanine racemase (ATP-hydrolyzing) activity"	0.0474819345628544	0.00122409668910477	0.107826600561281	0.909185150973571	0.0203514692740528
"serine-type aminopeptidase activity"	0.0274498219846665	0.00122407305098959	0.0627283092793574	0.630262182551541	0.0203514790870153
"5-aminolevulinate synthase activity"	0.0274821977818317	0.00123196539957922	0.0420485114249415	0.391043878732636	0.020351482622434
"diamine N-acetyltransferase activity"	0.0115692205156022	0.00122667746394471	0.0425739769093124	0.611969355412714	0.0203515003866412
"alpha-1,4-glucosidase activity"	0.0908726925885433	0.0012292056181636	0.173569404559573	1.46636838207109	0.0203514816295543
"aspartate racemase activity"	0.0273244286691961	0.0012243216080968	0.140401165521072	0.953643259661179	0.0203514681962133
"oligo-1,6-glucosidase activity"	0.0078447888646275	0.00122638432702497	0.0675598081775803	0.53606037128959	0.0203515308157311
"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"	0.101618403198268	0.0136912823132322	0.214053662880233	2.73218128029609	0.0203514826546279
"magnesium ion transmembrane transporter activity"	0.129338006247142	0.00123138960819799	0.263837643753878	2.39551246234655	0.0203514844287819
"ion transmembrane transporter activity, phosphorylative mechanism"	0.000364612625760025	0.0012300116866836	0.00865221709553398	0.21338881784168	0.0203513555663078
"thiol-dependent ubiquitinyl hydrolase activity"	0.0665545649853933	0.00114936364973486	0.0900050998054359	0.381369577347684	0.527904466294193
"lipoic acid binding"	0.0155870845958415	0.0136928156721355	0.000796393661106503	0.345535252869382	0.0203515440386439
"guanine/thymine mispair binding"	0.0232172109491141	0.00122530037084927	0.0246715972706023	0.392366397738097	0.0203514879385608
"glucosamine-1-phosphate N-acetyltransferase activity"	0.0690980244863918	0.00123187119752208	0.150523975555005	1.88476844530051	0.0203514823201803
"protein tyrosine/serine/threonine phosphatase activity"	0.0236902506206514	0.0136835850184928	0.137478830844915	0.95754304512894	0.0203515057023009
"6-phosphofructokinase activity"	0.116379344799394	0.0531944662379168	0.374313749106014	1.75571801699003	0.020351486585818
"NAD+ diphosphatase activity"	0.0196058916565818	0.00122684224672559	0.0549825813907256	0.761371257937126	0.020351537474142
"polysialic-acid O-acetyltransferase activity"	0.0116837453346325	0.00122638813385723	0.0563938737814811	0.0859883337987867	0.020351546111496
"organophosphate:inorganic phosphate antiporter activity"	0.00404906485327833	0.00122487441949081	0.0163854772854816	0.146656628251052	0.0203515091903733
"alditol:NADP+ 1-oxidoreductase activity"	0.000365131370640479	0.0136867832468423	0.0644769882104994	0.309442608217037	0.0203515303425512
"NADH pyrophosphatase activity"	0.000364665341630291	0.00122470307905204	0.0428903319371212	0.4608379655372	0.0203515041885151
"oleoyl-[acyl-carrier-protein] hydrolase activity"	0.00404900928375114	0.00122758287403527	0.0529679460007534	0.322888645890289	0.0203514048788497
"uracil DNA N-glycosylase activity"	0.0483600384033039	0.00122517944994877	0.0987010036348796	1.24641783663798	0.731756813847488
"ornithine racemase activity"	0.0193053324542171	0.00122621423450148	0.0977492636465879	0.395760687273348	0.0203514942941162
"dodecanoyl-[acyl-carrier-protein] hydrolase activity"	0.00777339329679221	0.00123171326006835	0.0160902451281573	0.0599510452477419	0.0203513558564733
"alanine racemase activity"	0.154916665660931	0.00034112786591197	0.21404480442356	3.82316924918101	0.0203514855712647
"transmembrane receptor protein tyrosine kinase activity"	0.0839115456302647	0.0137729744615621	0.222144713882681	0.805654122241562	0.0203514894289788
"copper chaperone activity"	0.000364612625757771	0.00122797751358336	0.00078451338681103	0.125762448225048	0.0203515523746742
"ADP-ribose pyrophosphohydrolase activity"	0.00404906485327847	0.00122405812871014	0.000784513386809701	0.188518102177643	0.0203515436601413
"phosphatidylinositol-4-phosphate binding"	0.000364612625759806	0.00123202195328964	0.000784513386810135	0.217385359523213	0.0203513708083573
"serine O-acetyltransferase activity"	0.0799346436885609	0.0012319961455945	0.23167473761125	1.68873006037871	0.0203514826441711
"aralkylamine N-acetyltransferase activity"	0.000367674943117507	0.00122447641252239	0.0166514384873193	0.00242360335474484	0.0203515425550545
"translation release factor activity"	0.164256626330368	0.00123112011260108	0.400556447528787	4.64569841767488	0.0203514844801345
"DNA-7-methylguanine glycosylase activity"	0.00781730044742591	0.00122780900677998	0.0405816615712104	0.84097953405541	0.0203515419375016
"galactoside 2-alpha-L-fucosyltransferase activity"	0.0155315576088731	0.00123040538636567	0.0332204836490681	0.101902581491694	0.0203514875638082
"purine-specific mismatch base pair DNA N-glycosylase activity"	0.000364612630715274	0.00123179097087492	0.0168772781044946	0.219550553336687	0.0203513801418714
"adenine/guanine mispair binding"	0.000364612630715274	0.00123179097087492	0.0168772781044946	0.219550553336687	0.0203513801418714
"serine C-palmitoyltransferase activity"	0.000376573411516786	0.00123182654295313	0.0253746661625571	0.172802878193797	0.0203513475216045
"non-membrane spanning protein tyrosine kinase activity"	0.112361402826651	0.00123056364560748	0.353203332618538	1.74467222442005	0.020351485061643
"DNA-7-methyladenine glycosylase activity"	0.00781730044742591	0.00122762192639506	0.0405816615712104	0.553713111871581	0.0203515435436317
"diaminopimelate epimerase activity"	0.0607819220327002	0.00122620887507797	0.104665960446245	1.98446975518669	0.0203514701928158
"transcription regulatory region sequence-specific DNA binding"	0.0894190678340821	0.00123152683455141	0.433761712454438	2.36315074275248	0.0203514843470763
"ATP diphosphatase activity"	0.00778305423524446	0.00122760208637755	0.0995953234293321	0.395656208453939	0.0203515352877737
"metallocarboxypeptidase activity"	0.175030942306955	0.00123202899613162	0.342496944579043	4.68678617393979	0.0203514822904971
"calcium-dependent cysteine-type endopeptidase activity"	0.0844554556556164	0.00122487764747586	0.122061021455815	0.307309442923221	0.0203514874901196
"arylamine N-acetyltransferase activity"	0.0154474919277958	0.00122559496089404	0.0899823219659072	0.253125107739615	0.0203514925955645
"tRNA guanylyltransferase activity"	0.000364612625764132	0.00123182439223358	0.000784513386809486	0.0636844557067191	0.0203515460608751
"fructokinase activity"	0.0152863492419208	0.00122609877568161	0.0976425423244808	1.17343986683501	0.0203514987085822
"protein histidine phosphatase activity"	0.00406525125790896	0.00122778018329967	0.0334575057296796	0.454073420628155	0.0203515284407056
"arabinose transmembrane transporter activity"	0.00405645994085931	0.00122644948224297	0.0161538404412398	0.29641025202551	0.0203515431139562
"beta-N-acetylgalactosaminidase activity"	0.000367671923604219	0.00123131851506797	0.00845878310396175	0.241180367025318	0.0203513422703732
"carnitine transmembrane transporter activity"	0.00406819862259502	0.00122785804557674	0.00836576400877809	0.235409083997327	0.020351486888184
"protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity"	0.0152581026000412	0.00122721046774232	0.0509979300838909	0.431037008277212	0.0203515432611925
"rRNA (uridine) methyltransferase activity"	0.0115632957325609	0.00122507185895649	0.0325458801348888	0.293667260855318	0.0203515445238604
"3'(2'),5'-bisphosphate nucleotidase activity"	0.0194112725055654	0.00123195074635878	0.0412451348804592	0.644678341981224	0.0203514826089388
"ATPase-coupled thiamine transmembrane transporter activity"	0.00404906485211784	0.00122409997303038	0.00837607095278142	0.237931331810307	0.0203515446919381
"tricarboxylic acid transmembrane transporter activity"	0.00406150265170927	0.00122609151539021	0.0331873840505237	0.177131555431105	0.0203515399483169
"CTPase activity"	0.0154501964409203	0.0264177514563394	0.0920760870004937	0.355371039457276	0.0203514707658065
"1-phosphofructokinase activity"	0.0314482917319382	0.00122711687452292	0.111687631504371	0.83120833065975	0.0203514809270708
"ATPase-coupled glycerol-3-phosphate transmembrane transporter activity"	0.0506147822711514	0.0531944752971347	0.203136038804003	1.37236560986978	0.0203514822565048
"ATPase-coupled oligosaccharide transmembrane transporter activity"	0.000364612625758273	0.00123038303632241	0.000784513386809874	0.210220286671135	0.0203513476145371
"DNA-directed 5'-3' RNA polymerase activity"	0.680096767334212	133.370219340919	1.35233491884063	23.8944599466689	0.0203514888713771
"proton transmembrane transporter activity"	0.172593116794729	0.713234519344291	0.449689019781483	4.62250557975015	0.831539995860306
"peptidyl-lysine acetyltransferase activity"	0.000376547137732586	0.0012241057762945	0.0445810384783437	0.207537145011468	0.0203515463040946
"tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity"	0.0436296919247063	0.00123181742324099	0.241827924223435	1.76710987743616	0.0203514823061973
"alcohol dehydrogenase activity, zinc-dependent"	0.0200772853356457	0.0136836410047343	0.0628791287146022	0.346759948012773	0.0203515127439809
"amino acid transmembrane transporter activity"	0.015468388976463	0.00122486257285621	0.117284934882786	1.05486673267248	0.0203514915922877
"NAD-dependent histone deacetylase activity (H3-K14 specific)"	0.00781465853343323	0.00122631332653558	0.0247201007342465	0.507835590716571	0.0203514160756909
"ATP transmembrane transporter activity"	0.000364612625755292	0.0012267493000343	0.000784513386809715	0.107262917399211	0.0203514215424997
"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity"	0.0313007799064189	0.00123177256809219	0.132658322486823	0.664150995455377	0.0203514822863894
"anion:anion antiporter activity"	0.00778774999222852	0.00122785063417145	0.00837639451873535	0.314669570448699	0.0203515347073741
"ATPase-coupled beta-glucan transporter activity"	0.0318229315581694	0.0136912823135369	0.0899523666357439	0.330518316698077	0.0203514823819717
"pyrimidine-specific mismatch base pair DNA N-glycosylase activity"	0.000364612625760039	0.00123203939201137	0.000784513386809961	0.182081841380465	0.0203513565420674
"maltose transporting porin activity"	0.00409312935912925	0.00122674556953876	0.00865017612508271	0.214972620435321	0.0203515461907511
"lipopolysaccharide 3-alpha-galactosyltransferase activity"	0.00404906485327581	0.00122454661292956	0.0817262058598552	0.189882371301887	0.0203515462634224
"exoribonuclease activity, producing 5'-phosphomonoesters"	0.0369964279404735	0.00123130672902041	0.109384675212117	1.07577246832986	2.33537321589845
"glucan exo-1,3-beta-glucosidase activity"	0.0192563072019329	0.00122445411557312	0.0165444969184791	0.314976320544641	0.0203514682402569
"Ran GTPase binding"	0.01525812537876	0.700227283838798	0.0085774615075561	0.125495070892095	0.0203515450533086
"glucokinase activity"	0.0932191249800266	0.00123138922516057	0.205292509408203	2.54190546586172	0.0203514872111383
"thymidylate kinase activity"	0.0525844555565418	0.0136867832427434	0.173481141875691	1.60091113550345	0.0203514788114258
"UTP binding"	0.00404906485328318	0.00122719241119687	0.0422492580502557	0.14269558844649	0.0203514190452316
"glutamate N-acetyltransferase activity"	0.0494086754778523	0.00110102536401523	0.0813057284425704	1.28864035171408	0.0203514850212057
"dUTP diphosphatase activity"	0.0449739098355643	0.00123171060351899	0.180761083751221	1.44931105741539	0.0203514822801022
"ADP-dependent short-chain-acyl-CoA hydrolase activity"	0.00792974861912833	0.00123017063337476	0.000784513386809529	0.1028685783031	0.0203514861226177
"glucan 1,4-beta-glucosidase activity"	0.000365129711468258	0.00122869893637819	0.0165343225735148	0.245886101364644	0.0203513634559864
"poly(U) RNA binding"	0.00777339329697621	13.4885196506219	0.0250346854466843	0.348361633708783	0.0203514781343057
"mannose-1-phosphate guanylyltransferase (GDP) activity"	0.0232022766311434	0.00122423970211313	0.139926092684013	1.42496492727342	0.0203514771622754
"poly(glycerol-phosphate) alpha-glucosyltransferase activity"	0.0115776816186782	0.00122743122631472	0.0257342566512171	0.162413839574542	0.0203514823914672
"tRNA-specific adenosine-34 deaminase activity"	0.0814636402700259	0.0012290470929731	0.144263574659301	1.87631612150376	0.0203514829078193
"ATPase-coupled capsular-polysaccharide transporter activity"	0.00404906485214633	0.00122412022029673	0.00853038406869255	0.161823814346953	0.0203515428919533
"motor activity"	0.214681520422968	0.244528196655498	0.407634525732904	5.52389517583715	0.0203514870589296
"MAP kinase activity"	0.0316616043145455	0.555615677982356	0.0418026778620337	0.119255543478967	0.0203514822854672
"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"	0.070305355041405	0.00125727705428615	0.153358150484445	1.98969093617917	0.0203514850006708
"phenylacetaldehyde dehydrogenase activity"	0.00780861374082556	19.6776746898489	0.0605347715265494	0.601885819310968	0.0203514944243673
"DNA replication origin binding"	0.128296971639831	0.00123017306060787	0.248773920731954	2.73023181052948	0.0203514840559064
"1,2-diacylglycerol 3-glucosyltransferase activity"	0.00408812032741083	0.00122417020268865	0.0167261693960318	0.24800218889212	0.0203515270356229
"rhamnose transmembrane transporter activity"	0.00036767495229166	0.00122998138018161	0.0430981393587714	0.244333376977097	0.0203514339295035
"ATPase-coupled arsenite transmembrane transporter activity"	0.00790685214550137	0.00122429323256714	0.0514422090775563	0.495190789427071	0.0203514774442015
"endoribonuclease activity, producing 3'-phosphomonoesters"	0.0118674893092108	0.00122510053980628	0.0673813219992269	0.200566392003368	0.0203515254994465
"protein-N(PI)-phosphohistidine-lactose phosphotransferase system transporter activity"	0.0117946113621005	0.00122906180578513	0.0247025907362164	0.00242378296257359	0.0203514873753201
"oxidized purine DNA binding"	0.000364612630715272	0.00123175614569967	0.0168772781044946	0.221832923630457	0.020351380486812
"glutathione transmembrane transporter activity"	0.0041051223077928	0.00122794150363907	0.0252151067068113	0.132627365696946	0.0203514347172796
"sugar-phosphatase activity"	0.0154826788218545	0.00122775806853341	0.164172687332596	0.354184080148966	0.0203515269140084
"long-chain-aldehyde dehydrogenase activity"	0.000364612625758239	0.0136837019010351	0.00844549449960868	0.179829607658128	0.0203514278857962
"ATPase-coupled spermidine transmembrane transporter activity"	0.01945514996141	0.147593909097936	0.0562424334033259	0.776353749296711	0.0203514760407395
"6-phospho-beta-glucosidase activity"	0.0379303714268736	0.00123079029620582	0.219601003037705	0.939602892492878	0.0203514872886785
"protein tyrosine phosphatase activity"	0.185179905338735	1.68758341121776	0.452006611435913	2.5912949483193	0.0203514827760585
"decanoate-CoA ligase activity"	0.169910733910158	0.17909629850921	0.478484183486936	5.3030095574589	0.0203514847533432
"[glycogen-synthase-D] phosphatase activity"	0.00786387314527325	0.00122636012128718	0.000784511115985035	0.0592726310320847	0.0203515445184697
"ATPase-coupled putrescine transmembrane transporter activity"	0.01945514996141	0.147593909097936	0.0562424334033259	0.751321896384746	0.0203514760188977
"rRNA (guanine) methyltransferase activity"	1.38950389239209	0.00135568243679183	0.638741190571032	0.278078532272714	0.41112573977725
"3'-nucleotidase activity"	0.0195570626877776	0.00122517251167895	0.0545703615618919	0.41683915186288	0.0203514942307684
"diphosphate-fructose-6-phosphate 1-phosphotransferase activity"	0.036901399192357	0.00122457664835761	0.190571770029868	1.05397071745689	0.0203514746948592
"antimonite secondary active transmembrane transporter activity"	0.0041108008131924	0.00123003028735181	0.000784513386809732	0.195350072958148	0.0203514878390015
"oligosaccharide transporting porin activity"	0.000364612625766666	0.00123203971574463	0.00844549449960871	0.0976519426495881	0.0203513445782992
"CAAX-protein geranylgeranyltransferase activity"	0.00409647637817352	0.00122784243332913	0.000784513386809508	0.0868214041985907	0.0203513422704712
"uridine kinase activity"	0.0442634674713243	0.00123032342835332	0.116483126031161	0.447720008707947	0.0203514877095725
"formate C-acetyltransferase activity"	0.100413871079339	0.01377297483692	0.2574409564956	1.37399103119892	0.020351484816717
"cAMP-dependent protein kinase inhibitor activity"	0.00784762707504107	0.00123030199649834	0.0513965278955	0.0281168799248815	0.0203513939985048
"dihydrolipoyllysine-residue acetyltransferase activity"	0.0874708704479324	0.0136928164181053	0.222465170286162	1.98775208521045	0.0203514830882553
"sodium ion transmembrane transporter activity"	0.0776285938064172	0.00122847966741643	0.30244770120381	1.81367886327264	0.0203514815439411
"N-hydroxyarylamine O-acetyltransferase activity"	0.00404906614748582	0.00122597880929032	0.0341528807611376	0.299391987455932	0.0203515458874628
"serine racemase activity"	0.00404906485327844	0.00122416377981502	0.000784513386809644	0.237464492640841	0.0203515450923483
"glycine C-acetyltransferase activity"	0.0272931854049367	0.00122427346983358	0.102914362481947	0.609836556804136	0.0203514830742373
"autotransporter activity"	0.000364612625753226	0.00122513840696907	0.00078451338680967	0.0329640775565194	0.0203514596072922
"single-stranded DNA endodeoxyribonuclease activity"	0.0315994948436344	0.00122583068984785	0.0772478856642664	0.321037749757848	0.0203514718001298
"glutathione-disulfide reductase activity"	0.0571995987980618	0.140011111852047	0.198336127320554	1.46689446784723	0.0203514888238277
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity"	0.035633146393264	0.00123181909007159	0.14282618193241	1.31204993539235	0.020351482298082
"serine-type carboxypeptidase activity"	0.074219084678182	0.00122407688925188	0.239704054501388	2.72447895372355	0.0203514873116875
"betaine-aldehyde dehydrogenase activity"	0.100423126954291	18.7576638904371	0.229360702374537	2.99089553059911	0.0203514822530779
"metallodipeptidase activity"	0.00409056024157645	0.0265517651347727	0.0322562298936903	0.189611082996945	0.0203514172600101
"UTP:galactose-1-phosphate uridylyltransferase activity"	0.0003651313706406	0.00123149832787115	0.00840794769273834	0.140030189078578	0.0203514089393846
"4-hydroxyproline epimerase activity"	0.0541584665214574	0.0264050003335971	0.164587086764076	0.548537085803711	0.0203514876443479
"adenosine kinase activity"	0.00404906485213939	0.00122448996720011	0.0345126365457167	0.346541216348903	0.0203515461128387
"flap endonuclease activity"	0.000364612625760017	0.00123063963774107	0.000784513386809741	0.208692437979562	0.0203513456775854
"adenyl ribonucleotide binding"	0.170186057009869	8.36573905431973	0.34896802330768	3.32145473484476	0.0203514844548563
"raffinose alpha-galactosidase activity"	1.49922995078407	0.0013550693325164	0.986204167138251	3.89488700250601	0.425905550148417
"lactaldehyde dehydrogenase activity"	0.0846099138444818	17.901411904915	0.111623083427414	1.06930127751588	0.020351484040602
"oxidized purine nucleobase lesion DNA N-glycosylase activity"	0.0620817157335592	0.0012317920339897	0.135719432608213	1.18915755080676	0.0203514822921052
"NEDD8-specific protease activity"	0.113865991440737	0.00122848108832188	0.0525095140939411	0.769927996217508	0.0203514767551539
"secondary active sulfate transmembrane transporter activity"	0.112401179557777	0.00122547954149104	0.206165677614119	3.11115168470374	0.0203514866165559
"GTP cyclohydrolase I activity"	0.061689028798117	0.00123151988905056	0.18307760853036	1.76989067740252	0.0203514823905914
"4-hydroxyphenylacetaldehyde dehydrogenase activity"	0.000364612625764398	0.00123016440306278	0.0330248652511676	0.201215196864969	0.020351361438036
"tetrahydrodipicolinate N-acetyltransferase activity"	0.00781972501144828	0.00123144295161054	0.0438500384567965	0.198726334369554	0.0203514824094605
"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity"	0.0396227340851345	0.00122462276916247	0.0537506164538218	0.825270672187679	0.0203514726273195
"potassium ion transmembrane transporter activity"	0.194509259187226	0.0136869468474791	0.383227114394509	4.81240102598908	0.0203514793162241
"phosphatidylcholine phospholipase C activity"	0.0115862217042339	0.00122526921164705	0.119172636189461	1.38280972984769	0.0203515009925275
"ferric iron binding"	0.187475242071503	0.0397533622566722	0.822484551538892	5.31731943282145	0.266735914917956
"3',5'-cyclic-nucleotide phosphodiesterase activity"	0.00779017438334045	0.00122492562328665	0.0609625506189067	0.496268931728528	0.0203515462715084
"adenine/cytosine mispair binding"	0.0232172109667034	0.00122532605557721	0.0164863449460209	0.372446127404344	0.0203514880324872
"diacylglycerol O-acyltransferase activity"	0.052942108504005	0.00122696621987287	0.105194447938414	0.375675960127555	0.0203514787111923
"cellulose synthase (UDP-forming) activity"	0.0438540025700768	0.00122827363052398	0.131328383752267	1.02420123598176	0.0203514779630122
"palmitoyl-CoA hydrolase activity"	0.0118287620965993	0.00123202736076073	0.0250942886582125	0.630633674893206	0.0203514834811628
"trehalose-phosphatase activity"	0.0321369750943098	0.00122462517086096	0.0991302714373658	0.573808793450881	0.0203514682569636
"1,3-beta-D-glucan synthase activity"	0.000364612696953916	0.00122787997963126	0.00850658302354934	0.0968214788574769	0.020351534124826
"cytidylate kinase activity"	0.0725278146254189	0.00123202159867837	0.208748617887757	1.25344929911707	0.0203514827138672
"rRNA (cytosine) methyltransferase activity"	0.000365131795019738	0.00122440695120782	0.0164385497018852	0.471789180979736	0.0203515245328467
"sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity"	0.0946522867980166	0.00123049907212088	0.27319657715008	2.71912294061381	0.0203514850624716
"metalloaminopeptidase activity"	0.184757341668081	1.31658571299343	0.355767484595088	4.00790420945933	0.0203514825444396
"lipopolysaccharide glucosyltransferase I activity"	0.00404906485213638	0.00122486773806528	0.105322784928428	0.380721579391617	0.0203515462897722
"acetyl-CoA:L-glutamate N-acetyltransferase activity"	0.0794339453762742	0.0136836460048574	0.138533818649229	2.2904585235049	0.0203514849931941
"heparan-alpha-glucosaminide N-acetyltransferase activity"	0.00404906485214377	0.0012244804042356	0.0163623296175675	0.301927788549853	0.0203515457006028
"glucosamine 6-phosphate N-acetyltransferase activity"	0.0315286724906526	0.00123177415230696	0.0819445192753398	1.20686032798317	0.020351482287462
"glycolaldehyde dehydrogenase activity"	0.000364612625763935	0.013771218151879	0.000784513386809561	0.305955874573713	0.0203513512847193
"aminobutyraldehyde dehydrogenase activity"	0.00405646033629762	0.0674380603975542	0.0907667835091766	0.95567330449375	0.0203515302974863
"poly(A) binding"	0.00407076193302912	0.00123193567678734	0.0260448662040137	0.185313851516448	0.0203514838967895
"D-tyrosyl-tRNA(Tyr) deacylase activity"	0.000365130560399544	0.00123151398705306	0.00846931160412552	0.209687629664383	0.0203514120894763
"sialic acid transmembrane transporter activity"	0.000367671403468466	0.00123115090186135	0.0162699469830922	0.126212852214487	0.0203513952461308
"phosphatidylinositol phospholipase C activity"	0.0317541489963969	0.00122438562102087	0.157093757002611	0.74982584633973	0.0203514749776114
"acetyl-CoA C-acetyltransferase activity"	0.141792441042692	0.730609595203957	0.34652045260747	4.46603891091461	0.020351485430561
"arginine N-succinyltransferase activity"	0.0115170194023171	0.00122766185677633	0.0330732433514715	0.686218597616192	0.0203515381236541
"ATPase-coupled peptide transmembrane transporter activity"	0.035178177884411	0.00122785808974097	0.0712751516070294	0.630361676514911	0.0203515332630348
"amino-acid betaine transmembrane transporter activity"	0.00408382172898526	0.00122484049039406	0.0430995383830307	0.475550182606526	0.020351464489799
"dipeptidyl-peptidase activity"	0.174245041093255	0.06694200438817	0.424747128052453	1.874733272844	0.0203514863557668
"myosin light chain kinase activity"	0.00405651560945761	0.00122929086529375	0.0083760573066216	0.267140284273727	0.0203513807338789
"arsenite secondary active transmembrane transporter activity"	0.0041108008131924	0.00123003028735181	0.000784513386809732	0.195350072958148	0.0203514878390015
"glucose transmembrane transporter activity"	0.0115740901299387	0.0012270639790613	0.0694071016535678	0.60751438436386	0.0203515135941099
"tripeptide aminopeptidase activity"	0.0631292434224088	0.0136843439334362	0.110448448295548	0.581385274281361	0.020351482280217
"mannose-1-phosphate guanylyltransferase activity"	0.0234232470324806	0.00122479100272501	0.0828583063930631	1.10320865498809	0.0203514863271091
