feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0019538.protein.metabolic.process	case	Community_acquired_pneumonia	-2.75806759467186e+32	8.34923921501946e+31	141	134	0.00119941526938867	0.00695223164975848
GO.0140096.catalytic.activity..acting.on.a.protein	case	Community_acquired_pneumonia	-3.12442587712936e+32	9.49199746508085e+31	141	134	0.00125405231111095	0.00726678856123604
GO.0140098.catalytic.activity..acting.on.RNA	case	Community_acquired_pneumonia	-2.82204616807886e+32	8.58484093804789e+31	141	134	0.0012738716182994	0.00737946335118382
GO.0097367.carbohydrate.derivative.binding	case	Community_acquired_pneumonia	-2.72904675643058e+32	8.30992709608617e+31	141	134	0.00127643369968395	0.00739213118170394
GO.0017076.purine.nucleotide.binding	case	Community_acquired_pneumonia	-2.72222399402773e+32	8.3033142063642e+31	141	134	0.00130045849051263	0.00752905068463752
GO.0032553.ribonucleotide.binding	case	Community_acquired_pneumonia	-2.72198757549868e+32	8.3028295581559e+31	141	134	0.00130084676651898	0.00752908548732232
GO.0035639.purine.ribonucleoside.triphosphate.binding	case	Community_acquired_pneumonia	-2.72135844784547e+32	8.3015833301769e+31	141	134	0.0013020176613301	0.00753143608151472
GO.0032555.purine.ribonucleotide.binding	case	Community_acquired_pneumonia	-2.72152584859022e+32	8.30191455645607e+31	141	134	0.00130170534377259	0.00753143608151472
GO.0030554.adenyl.nucleotide.binding	case	Community_acquired_pneumonia	-2.71148768535375e+32	8.2812320311527e+31	141	134	0.00131889819553705	0.00762684053414494
GO.0032559.adenyl.ribonucleotide.binding	case	Community_acquired_pneumonia	-2.71089071463947e+32	8.28009756852704e+31	141	134	0.00132011091523908	0.00763145559663764
GO.0005524.ATP.binding	case	Community_acquired_pneumonia	-2.71071302338654e+32	8.27975928754502e+31	141	134	0.00132047119584388	0.00763145559663764
GO.0032501.multicellular.organismal.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	115	0.00143699467490779	0.00816120159082578
GO.0032879.regulation.of.localization	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	115	0.00143699467490779	0.00816120159082578
GO.0035966.response.to.topologically.incorrect.protein	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	75	0.00143699467490779	0.00816120159082578
GO.0052803.imidazole.containing.compound.metabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	88	0.00143699467490779	0.00816120159082578
GO.0015888.thiamine.transport	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	24	0.00143699467490779	0.00816120159082578
GO.0042816.vitamin.B6.metabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	70	0.00143699467490779	0.00816120159082578
GO.0006986.response.to.unfolded.protein	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	74	0.00143699467490779	0.00816120159082578
GO.0015931.nucleobase.containing.compound.transport	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	91	0.00143699467490779	0.00816120159082578
GO.0034605.cellular.response.to.heat	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	109	0.00143699467490779	0.00816120159082578
GO.0046834.lipid.phosphorylation	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	61	0.00143699467490779	0.00816120159082578
GO.0034250.positive.regulation.of.cellular.amide.metabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	56	0.00143699467490779	0.00816120159082578
GO.0042819.vitamin.B6.biosynthetic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	70	0.00143699467490779	0.00816120159082578
GO.0006308.DNA.catabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	62	0.00143699467490779	0.00816120159082578
GO.0046488.phosphatidylinositol.metabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	69	0.00143699467490779	0.00816120159082578
GO.0006816.calcium.ion.transport	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	81	0.00143699467490779	0.00816120159082578
GO.0046854.phosphatidylinositol.phosphorylation	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	61	0.00143699467490779	0.00816120159082578
GO.0019856.pyrimidine.nucleobase.biosynthetic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	85	0.00143699467490779	0.00816120159082578
GO.0045727.positive.regulation.of.translation	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	53	0.00143699467490779	0.00816120159082578
GO.0018205.peptidyl.lysine.modification	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	114	0.00143699467490779	0.00816120159082578
GO.0006547.histidine.metabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	88	0.00143699467490779	0.00816120159082578
GO.0009078.pyruvate.family.amino.acid.metabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	80	0.00143699467490779	0.00816120159082578
GO.0009071.serine.family.amino.acid.catabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	79	0.00143699467490779	0.00816120159082578
GO.0006268.DNA.unwinding.involved.in.DNA.replication	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	72	0.00143699467490779	0.00816120159082578
GO.0006522.alanine.metabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	80	0.00143699467490779	0.00816120159082578
GO.0006166.purine.ribonucleoside.salvage	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	40	0.00143699467490779	0.00816120159082578
GO.0019359.nicotinamide.nucleotide.biosynthetic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	106	0.00143699467490779	0.00816120159082578
GO.0006546.glycine.catabolic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	76	0.00143699467490779	0.00816120159082578
GO.0006430.lysyl.tRNA.aminoacylation	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	73	0.00143699467490779	0.00816120159082578
GO.0006419.alanyl.tRNA.aminoacylation	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	71	0.00143699467490779	0.00816120159082578
GO.0006424.glutamyl.tRNA.aminoacylation	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	62	0.00143699467490779	0.00816120159082578
GO.0006437.tyrosyl.tRNA.aminoacylation	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	42	0.00143699467490779	0.00816120159082578
GO.0044205.de.novo.UMP.biosynthetic.process	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	83	0.00143699467490779	0.00816120159082578
GO.0051192.prosthetic.group.binding	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	31	0.00143699467490779	0.00816120159082578
GO.0015203.polyamine.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	79	0.00143699467490779	0.00816120159082578
GO.0016840.carbon.nitrogen.lyase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	123	0.00143699467490779	0.00816120159082578
GO.0015562.efflux.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	110	0.00143699467490779	0.00816120159082578
GO.0015238.xenobiotic.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	86	0.00143699467490779	0.00816120159082578
GO.0044620.ACP.phosphopantetheine.attachment.site.binding	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	31	0.00143699467490779	0.00816120159082578
GO.0016743.carboxyl..or.carbamoyltransferase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	116	0.00143699467490779	0.00816120159082578
GO.0016405.CoA.ligase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	115	0.00143699467490779	0.00816120159082578
GO.0003883.CTP.synthase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	53	0.00143699467490779	0.00816120159082578
GO.0000036.acyl.carrier.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	31	0.00143699467490779	0.00816120159082578
GO.0052381.tRNA.dimethylallyltransferase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	39	0.00143699467490779	0.00816120159082578
GO.0016855.racemase.and.epimerase.activity..acting.on.amino.acids.and.derivatives	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	85	0.00143699467490779	0.00816120159082578
GO.0002020.protease.binding	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	100	0.00143699467490779	0.00816120159082578
GO.0033817.beta.ketoacyl.acyl.carrier.protein.synthase.II.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	43	0.00143699467490779	0.00816120159082578
GO.0008374.O.acyltransferase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	113	0.00143699467490779	0.00816120159082578
GO.0004813.alanine.tRNA.ligase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	71	0.00143699467490779	0.00816120159082578
GO.0017169.CDP.alcohol.phosphatidyltransferase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	55	0.00143699467490779	0.00816120159082578
GO.0008810.cellulase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	70	0.00143699467490779	0.00816120159082578
GO.0008375.acetylglucosaminyltransferase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	69	0.00143699467490779	0.00816120159082578
GO.0015101.organic.cation.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	80	0.00143699467490779	0.00816120159082578
GO.0015103.inorganic.anion.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	125	0.00143699467490779	0.00816120159082578
GO.0004818.glutamate.tRNA.ligase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	56	0.00143699467490779	0.00816120159082578
GO.0004791.thioredoxin.disulfide.reductase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	51	0.00143699467490779	0.00816120159082578
GO.0016420.malonyltransferase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	67	0.00143699467490779	0.00816120159082578
GO.0004824.lysine.tRNA.ligase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	78	0.00143699467490779	0.00816120159082578
GO.0004831.tyrosine.tRNA.ligase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	44	0.00143699467490779	0.00816120159082578
GO.0015417.ATPase.coupled.polyamine.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	72	0.00143699467490779	0.00816120159082578
GO.0016419.S.malonyltransferase.activity	case	Community_acquired_pneumonia	1.94012078466411e+31	5.95465682930516e+30	141	67	0.00143699467490779	0.00816120159082578
GO.0016772.transferase.activity..transferring.phosphorus.containing.groups	case	Community_acquired_pneumonia	-2.59735600929177e+32	8.40687431167573e+31	141	133	0.00236804529145343	0.0134450908216969
GO.0008233.peptidase.activity	case	Community_acquired_pneumonia	-2.79846556028789e+32	9.09116963565365e+31	141	133	0.00244640756720428	0.0138860067560967
GO.0051703.intraspecies.interaction.between.organisms	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	47	0.0028255229944323	0.0157385466341455
GO.0051775.response.to.redox.state	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	21	0.0028255229944323	0.0157385466341455
GO.0070085.glycosylation	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	99	0.0028255229944323	0.0157385466341455
GO.0010033.response.to.organic.substance	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	117	0.0028255229944323	0.0157385466341455
GO.0042710.biofilm.formation	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	36	0.0028255229944323	0.0157385466341455
GO.0035383.thioester.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	120	0.0028255229944323	0.0157385466341455
GO.1901617.organic.hydroxy.compound.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	115	0.0028255229944323	0.0157385466341455
GO.0031163.metallo.sulfur.cluster.assembly	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	105	0.0028255229944323	0.0157385466341455
GO.0009891.positive.regulation.of.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	122	0.0028255229944323	0.0157385466341455
GO.0009312.oligosaccharide.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	120	0.0028255229944323	0.0157385466341455
GO.0072531.pyrimidine.containing.compound.transmembrane.transport	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	39	0.0028255229944323	0.0157385466341455
GO.1901264.carbohydrate.derivative.transport	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	89	0.0028255229944323	0.0157385466341455
GO.0044010.single.species.biofilm.formation	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	36	0.0028255229944323	0.0157385466341455
GO.0052646.alditol.phosphate.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	77	0.0028255229944323	0.0157385466341455
GO.0015772.oligosaccharide.transport	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	51	0.0028255229944323	0.0157385466341455
GO.0031328.positive.regulation.of.cellular.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	122	0.0028255229944323	0.0157385466341455
GO.0010557.positive.regulation.of.macromolecule.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	122	0.0028255229944323	0.0157385466341455
GO.0051247.positive.regulation.of.protein.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	106	0.0028255229944323	0.0157385466341455
GO.0045017.glycerolipid.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	77	0.0028255229944323	0.0157385466341455
GO.0016226.iron.sulfur.cluster.assembly	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	105	0.0028255229944323	0.0157385466341455
GO.0006072.glycerol.3.phosphate.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	77	0.0028255229944323	0.0157385466341455
GO.0019251.anaerobic.cobalamin.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	20	0.0028255229944323	0.0157385466341455
GO.0051053.negative.regulation.of.DNA.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	52	0.0028255229944323	0.0157385466341455
GO.0009250.glucan.biosynthetic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	122	0.0028255229944323	0.0157385466341455
GO.0000018.regulation.of.DNA.recombination	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	60	0.0028255229944323	0.0157385466341455
GO.0015766.disaccharide.transport	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	44	0.0028255229944323	0.0157385466341455
GO.0017004.cytochrome.complex.assembly	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	78	0.0028255229944323	0.0157385466341455
GO.0032270.positive.regulation.of.cellular.protein.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	106	0.0028255229944323	0.0157385466341455
GO.0043174.nucleoside.salvage	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	48	0.0028255229944323	0.0157385466341455
GO.0015767.lactose.transport	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	29	0.0028255229944323	0.0157385466341455
GO.0000027.ribosomal.large.subunit.assembly	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	55	0.0028255229944323	0.0157385466341455
GO.0045910.negative.regulation.of.DNA.recombination	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	38	0.0028255229944323	0.0157385466341455
GO.0070400.teichoic.acid.D.alanylation	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	6	0.0028255229944323	0.0157385466341455
GO.0006563.L.serine.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	84	0.0028255229944323	0.0157385466341455
GO.0046496.nicotinamide.nucleotide.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	121	0.0028255229944323	0.0157385466341455
GO.0032776.DNA.methylation.on.cytosine	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	68	0.0028255229944323	0.0157385466341455
GO.0006637.acyl.CoA.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	120	0.0028255229944323	0.0157385466341455
GO.0006084.acetyl.CoA.metabolic.process	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	107	0.0028255229944323	0.0157385466341455
GO.0019264.glycine.biosynthetic.process.from.serine	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	59	0.0028255229944323	0.0157385466341455
GO.0090116.C.5.methylation.of.cytosine	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	51	0.0028255229944323	0.0157385466341455
GO.0036370.D.alanyl.carrier.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	6	0.0028255229944323	0.0157385466341455
GO.1901505.carbohydrate.derivative.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	84	0.0028255229944323	0.0157385466341455
GO.0016885.ligase.activity..forming.carbon.carbon.bonds	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	119	0.0028255229944323	0.0157385466341455
GO.0016788.hydrolase.activity..acting.on.ester.bonds	case	Community_acquired_pneumonia	-2.58209801936593e+32	8.49042073889445e+31	141	133	0.0027815721860971	0.0157385466341455
GO.0016852.sirohydrochlorin.cobaltochelatase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	55	0.0028255229944323	0.0157385466341455
GO.0016638.oxidoreductase.activity..acting.on.the.CH.NH2.group.of.donors	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	123	0.0028255229944323	0.0157385466341455
GO.0090482.vitamin.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	68	0.0028255229944323	0.0157385466341455
GO.0015157.oligosaccharide.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	43	0.0028255229944323	0.0157385466341455
GO.0016878.acid.thiol.ligase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	119	0.0028255229944323	0.0157385466341455
GO.0016421.CoA.carboxylase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	115	0.0028255229944323	0.0157385466341455
GO.0015154.disaccharide.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	41	0.0028255229944323	0.0157385466341455
GO.0004372.glycine.hydroxymethyltransferase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	61	0.0028255229944323	0.0157385466341455
GO.0016417.S.acyltransferase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	86	0.0028255229944323	0.0157385466341455
GO.0003989.acetyl.CoA.carboxylase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	109	0.0028255229944323	0.0157385466341455
GO.0031071.cysteine.desulfurase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	65	0.0028255229944323	0.0157385466341455
GO.0008965.phosphoenolpyruvate.protein.phosphotransferase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	52	0.0028255229944323	0.0157385466341455
GO.0106130.purine.phosphoribosyltransferase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	43	0.0028255229944323	0.0157385466341455
GO.0015155.lactose.transmembrane.transporter.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	22	0.0028255229944323	0.0157385466341455
GO.0050136.NADH.dehydrogenase..quinone..activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	121	0.0028255229944323	0.0157385466341455
GO.0050897.cobalt.ion.binding	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	103	0.0028255229944323	0.0157385466341455
GO.0016894.endonuclease.activity..active.with.either.ribo..or.deoxyribonucleic.acids.and.producing.3.phosphomonoesters	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	46	0.0028255229944323	0.0157385466341455
GO.0003886.DNA..cytosine.5...methyltransferase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	51	0.0028255229944323	0.0157385466341455
GO.0033920.6.phospho.beta.galactosidase.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	7	0.0028255229944323	0.0157385466341455
GO.0022869.protein.N.PI..phosphohistidine.lactose.phosphotransferase.system.transporter.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	6	0.0028255229944323	0.0157385466341455
GO.0016889.endodeoxyribonuclease.activity..producing.3.phosphomonoesters	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	34	0.0028255229944323	0.0157385466341455
GO.0008821.crossover.junction.endodeoxyribonuclease.activity	case	Community_acquired_pneumonia	1.892769358558e+31	6.21790053206702e+30	141	34	0.0028255229944323	0.0157385466341455
GO.0006793.phosphorus.metabolic.process	case	Community_acquired_pneumonia	-2.61139434545983e+32	8.70652622243424e+31	141	133	0.00315469855896079	0.0175667023767374
GO.0006796.phosphate.containing.compound.metabolic.process	case	Community_acquired_pneumonia	-2.61117873027929e+32	8.70605128293257e+31	141	133	0.00315551345496023	0.0175667023767374
GO.0016741.transferase.activity..transferring.one.carbon.groups	case	Community_acquired_pneumonia	-2.23310120350829e+32	7.48608701936777e+31	141	133	0.00332121801118229	0.0184839530794706
GO.0008168.methyltransferase.activity	case	Community_acquired_pneumonia	-2.21534257975274e+32	7.46419428725165e+31	141	128	0.00348002999758083	0.0193623363933198
GO.0032259.methylation	case	Community_acquired_pneumonia	-2.20733640528839e+32	7.44882700598399e+31	141	133	0.00352957159871056	0.0196324321401308
GO.0071840.cellular.component.organization.or.biogenesis	case	Community_acquired_pneumonia	-2.25433467821298e+32	7.61442605522697e+31	141	133	0.00355240652548808	0.0197538675680444
GO.0016874.ligase.activity	case	Community_acquired_pneumonia	-2.41553022999344e+32	8.23147060099729e+31	141	133	0.00390235606376986	0.0216937073192241
GO.0016491.oxidoreductase.activity	case	Community_acquired_pneumonia	-2.43582725040827e+32	8.34625058975643e+31	141	133	0.00413900679836483	0.0230027872180005
GO.0051179.localization	case	Community_acquired_pneumonia	-2.5068762064996e+32	8.62213432906341e+31	141	133	0.00418308511442343	0.0232346430946655
GO.0051234.establishment.of.localization	case	Community_acquired_pneumonia	-2.5068762064996e+32	8.62213432906341e+31	141	133	0.00418308511442343	0.0232346430946655
GO.0006810.transport	case	Community_acquired_pneumonia	-2.50630869474268e+32	8.62112957808881e+31	141	133	0.00418717884069212	0.0232508244844297
GO.0043565.sequence.specific.DNA.binding	case	Community_acquired_pneumonia	-2.26225723326281e+32	7.7937641441132e+31	141	133	0.00431704095884913	0.0239651743871174
GO.0034660.ncRNA.metabolic.process	case	Community_acquired_pneumonia	-2.26679114981598e+32	7.83316523113409e+31	141	133	0.00445209670352144	0.024707944962682
GO.0055085.transmembrane.transport	case	Community_acquired_pneumonia	-2.35243562601758e+32	8.19024376163452e+31	141	133	0.00465096999456976	0.0258043676093087
GO.0005215.transporter.activity	case	Community_acquired_pneumonia	-2.24496400735151e+32	7.84829443120912e+31	141	133	0.00482446838018553	0.0267594281093028
GO.0015977.carbon.fixation	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	111	0.00490483866982703	0.0268871980074905
GO.0043086.negative.regulation.of.catalytic.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	124	0.00490483866982703	0.0268871980074905
GO.0015893.drug.transport	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	114	0.00490483866982703	0.0268871980074905
GO.0051346.negative.regulation.of.hydrolase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	122	0.00490483866982703	0.0268871980074905
GO.0006855.drug.transmembrane.transport	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	91	0.00490483866982703	0.0268871980074905
GO.0006749.glutathione.metabolic.process	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	107	0.00490483866982703	0.0268871980074905
GO.0042724.thiamine.containing.compound.biosynthetic.process	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	81	0.00490483866982703	0.0268871980074905
GO.0030091.protein.repair	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	79	0.00490483866982703	0.0268871980074905
GO.0052547.regulation.of.peptidase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	119	0.00490483866982703	0.0268871980074905
GO.0009228.thiamine.biosynthetic.process	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	81	0.00490483866982703	0.0268871980074905
GO.0017013.protein.flavinylation	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	37	0.00490483866982703	0.0268871980074905
GO.0015857.uracil.transport	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	46	0.00490483866982703	0.0268871980074905
GO.0006814.sodium.ion.transport	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	119	0.00490483866982703	0.0268871980074905
GO.0006396.RNA.processing	case	Community_acquired_pneumonia	-2.0740744344093e+32	7.24220513910963e+31	141	133	0.00486169606533856	0.0268871980074905
GO.0045861.negative.regulation.of.proteolysis	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	119	0.00490483866982703	0.0268871980074905
GO.0052548.regulation.of.endopeptidase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	117	0.00490483866982703	0.0268871980074905
GO.0001123.transcription.initiation.from.bacterial.type.RNA.polymerase.promoter	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	63	0.00490483866982703	0.0268871980074905
