"namespace"	"depth"	"name"
"GO:0019394"	"biological_process"	" 9"	"glucarate catabolic process"
"GO:0070574"	"biological_process"	" 9"	"cadmium ion transmembrane transport"
"GO:0033673"	"biological_process"	" 9"	"negative regulation of kinase activity"
"GO:0009257"	"biological_process"	" 9"	"10-formyltetrahydrofolate biosynthetic process"
"GO:0009969"	"biological_process"	" 9"	"xyloglucan biosynthetic process"
"GO:0010849"	"biological_process"	" 9"	"regulation of proton-transporting ATPase activity, rotational mechanism"
"GO:0018104"	"biological_process"	" 9"	"peptidoglycan-protein cross-linking"
"GO:0046133"	"biological_process"	" 9"	"pyrimidine ribonucleoside catabolic process"
"GO:1900081"	"biological_process"	" 9"	"regulation of arginine catabolic process"
"GO:0042102"	"biological_process"	" 9"	"positive regulation of T cell proliferation"
"GO:0070490"	"biological_process"	" 9"	"protein pupylation"
"GO:0035269"	"biological_process"	" 9"	"protein O-linked mannosylation"
"GO:0009067"	"biological_process"	" 9"	"aspartate family amino acid biosynthetic process"
"GO:0034454"	"biological_process"	" 9"	"microtubule anchoring at centrosome"
"GO:1903874"	"biological_process"	" 9"	"iron ion transmembrane transport"
"GO:0007004"	"biological_process"	" 9"	"telomere maintenance via telomerase"
"GO:0006146"	"biological_process"	" 9"	"adenine catabolic process"
"GO:0023016"	"biological_process"	" 9"	"signal transduction by trans-phosphorylation"
"GO:0018339"	"biological_process"	" 9"	"peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid"
"GO:1902758"	"biological_process"	" 9"	"bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process"
"GO:0045312"	"biological_process"	" 9"	"nor-spermidine biosynthetic process"
"GO:0043312"	"biological_process"	" 9"	"neutrophil degranulation"
"GO:0034983"	"biological_process"	" 9"	"peptidyl-lysine deacetylation"
"GO:0098795"	"biological_process"	" 9"	"mRNA cleavage involved in gene silencing"
"GO:0032447"	"biological_process"	" 9"	"protein urmylation"
"GO:0099016"	"biological_process"	" 9"	"DNA end degradation evasion by virus"
"GO:0010923"	"biological_process"	" 9"	"negative regulation of phosphatase activity"
"GO:1903976"	"biological_process"	" 9"	"negative regulation of glial cell migration"
"GO:0045724"	"biological_process"	" 9"	"positive regulation of cilium assembly"
"GO:0015801"	"biological_process"	" 9"	"aromatic amino acid transport"
"GO:0018022"	"biological_process"	" 9"	"peptidyl-lysine methylation"
"GO:0042264"	"biological_process"	" 9"	"peptidyl-aspartic acid hydroxylation"
"GO:0015866"	"biological_process"	" 9"	"ADP transport"
"GO:1902959"	"biological_process"	" 9"	"regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process"
"GO:0046178"	"biological_process"	" 9"	"D-gluconate biosynthetic process"
"GO:0018107"	"biological_process"	" 9"	"peptidyl-threonine phosphorylation"
"GO:0046084"	"biological_process"	" 9"	"adenine biosynthetic process"
"GO:0070898"	"biological_process"	" 9"	"RNA polymerase III preinitiation complex assembly"
"GO:0045851"	"biological_process"	" 9"	"pH reduction"
"GO:1905775"	"biological_process"	" 9"	"negative regulation of DNA helicase activity"
"GO:0051973"	"biological_process"	" 9"	"positive regulation of telomerase activity"
"GO:0006303"	"biological_process"	" 9"	"double-strand break repair via nonhomologous end joining"
"GO:0032049"	"biological_process"	" 9"	"cardiolipin biosynthetic process"
"GO:0033135"	"biological_process"	" 9"	"regulation of peptidyl-serine phosphorylation"
"GO:0032782"	"biological_process"	" 9"	"bile acid secretion"
"GO:0030253"	"biological_process"	" 9"	"protein secretion by the type I secretion system"
"GO:0001561"	"biological_process"	" 9"	"fatty acid alpha-oxidation"
"GO:0006558"	"biological_process"	" 9"	"L-phenylalanine metabolic process"
"GO:0016180"	"biological_process"	" 9"	"snRNA processing"
"GO:0035087"	"biological_process"	" 9"	"siRNA loading onto RISC involved in RNA interference"
"GO:2000899"	"biological_process"	" 9"	"xyloglucan catabolic process"
"GO:0007189"	"biological_process"	" 9"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway"
"GO:0034136"	"biological_process"	" 9"	"negative regulation of toll-like receptor 2 signaling pathway"
"GO:0043161"	"biological_process"	" 9"	"proteasome-mediated ubiquitin-dependent protein catabolic process"
"GO:0018069"	"biological_process"	" 9"	"peptide cross-linking via 4-(L-tryptophan)-L-tryptophyl quinone
positive regulation of blood coagulation, intrinsic pathway
ergothioneine catabolic process
arabinose transmembrane transport
protein secretion by the type VI secretion system
peptidyl-serine ADP-ribosylation
positive regulation of sterol biosynthetic process
D-tyrosine metabolic process
peptidyl-L-glutamyl 5-omega-hydroxyceramide ester biosynthetic process from peptidyl-glutamine
D-galacturonate metabolic process
regulation of iron ion import across plasma membrane
negative regulation of intestinal phytosterol absorption
dendritic transport of mitochondrion
positive regulation of fatty acid beta-oxidation
tRNA exon ligation utilizing GTP as source of linkage phosphate
negative regulation of autophagosome assembly
establishment of mitotic spindle orientation
serotonin secretion by basophil
regulation of lipid kinase activity
type IIb hypersensitivity
isogloboside biosynthetic process
suppression by symbiont of host I-kappaB kinase/NF-kappaB cascade
fast-twitch skeletal muscle fiber contraction
negative regulation of interleukin-2 biosynthetic process
induction by symbiont of host ethylene-mediated defense response
juvenile hormone catabolic process
positive regulation of double-strand break repair
aldarate transmembrane transport
aminophospholipid translocation
iron incorporation into protein via tetrakis-L-cysteinyl iron
negative regulation of translational elongation
regulation of AMPA receptor activity
cis-abienol catabolic process
uridine metabolic process
cellular response to 11-deoxycorticosterone
positive regulation of calcineurin-mediated signaling
peptidyl-cysteine acetylation
positive regulation of mRNA cleavage
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway
positive regulation of interleukin-10 biosynthetic process
catabolism by host of symbiont glucan
intermediate-density lipoprotein particle remodeling
positive regulation of cardiac chamber formation
synaptic transmission involved in micturition
box C/D snoRNP assembly
negative regulation of steroid hormone biosynthetic process
removal of RNA primer involved in mitotic DNA replication
positive regulation of protein-pyridoxal-5-phosphate linkage
purine nucleoside triphosphate catabolic process
endothelin maturation
positive regulation of toll-like receptor 10 signaling pathway
positive regulation of calcium-mediated signaling involved in cellular response to salt stress
positive regulation of mitophagy
negative regulation of neutrophil migration
BMP signaling pathway involved in renal system segmentation
regulation of calcineurin-NFAT signaling cascade
positive regulation of chemokine (C-X-C motif) ligand 9 production
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
regulation of DNA replication termination
negative regulation of branchiomeric skeletal muscle development
mRNA 3-end processing"
"GO:0016259"	"biological_process"	" 9"	"selenocysteine metabolic process"
"GO:0043418"	"biological_process"	" 9"	"homocysteine catabolic process"
"GO:0006635"	"biological_process"	" 9"	"fatty acid beta-oxidation"
"GO:0016266"	"biological_process"	" 9"	"O-glycan processing"
"GO:1900008"	"biological_process"	" 9"	"negative regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging"
"GO:0008033"	"biological_process"	" 9"	"tRNA processing"
"GO:0051491"	"biological_process"	" 9"	"positive regulation of filopodium assembly"
"GO:0018234"	"biological_process"	" 9"	"peptide cross-linking via 3-(S-L-cysteinyl)-L-tyrosine
regulation of ventricular cardiac muscle cell membrane repolarization
negative regulation of tRNA processing
FADH2 metabolic process
strigolactone biosynthetic process
copal-8-ol diphosphate(3-) biosynthetic process
mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication
protein desumoylation
protein neddylation
negative regulation of pectin catabolic process
positive regulation of renin secretion into blood stream
L-altrarate catabolic process
positive regulation of heart induction by negative regulation of canonical Wnt signaling pathway
positive regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation
anterograde axonal transport
modulation by symbiont of host B-cell mediated immune response
membrane repolarization during AV node cell action potential
negative regulation of hindgut contraction
protein deglycation, glyoxal removal
positive regulation of cellodextrin catabolic process
tail-anchored membrane protein insertion into ER membrane
peripheral nervous system axon regeneration
iron coordination entity transport
peptidyl-cysteine S-nitrosylation
mitochondrial large ribosomal subunit assembly
protein desumoylation
negative regulation of juvenile hormone biosynthetic process
microtubule nucleation by interphase microtubule organizing center
negative regulation of gamma-delta T cell activation
regulation of androgen secretion
regulation of phosphoprotein phosphatase activity
4-hydroxyphenylacetate transport
transcription initiation from RNA polymerase I promoter
regulation of spindle density
glutathione transport
regulation of osteoclast development
peptidyl-allysine oxidation to 2-aminoadipic acid
positive regulation of TORC1 signaling
(+)-epi-alpha-bisabolol catabolic process
regulation of transforming growth factor beta1 activation
negative regulation of interleukin-14 biosynthetic process
cytokine secretion
negative regulation of mismatch repair
negative regulation of intermediate filament polymerization
positive regulation of long-term synaptic depression
negative regulation of mast cell differentiation
positive regulation of protein homotetramerization
tolerance induction in gut-associated lymphoid tissue
dihydrosphingosine-1-P pathway
modulation by symbiont of host systemic acquired resistance
regulation of retinal rod cell fate commitment
negative regulation of branch elongation involved in ureteric bud branching
phosphatidylcholine biosynthesis from sn-glycero-3-phosphocholine
fluoride export across plasma membrane
negative regulation of endothelial cell apoptotic process
positive regulation of exodeoxyribonuclease activity
positive regulation of interleukin-8 biosynthetic process
glucosinolate biosynthetic process from phenylalanine
AMP transport
peptidyl-lysine carboxyethylation
acrosomal vesicle exocytosis
negative regulation of convergent extension involved in rhombomere morphogenesis
peptide cross-linking via 2-imino-glutamic acid 5-imidazolinone glycine
nodal signaling pathway
phosphatidyl-N-monomethylethanolamine biosynthetic process
pronephric proximal tubule development
negative regulation of aplanospore formation
neurotransmitter receptor localization to postsynaptic specialization membrane
positive regulation of phosphatidylserine metabolic process
regulation of calcium ion transmembrane transporter activity
D-amino acid catabolic process
negative regulation of chemokine (C-X-C motif) ligand 2 production
positive regulation of protein polyglycylation
tricarboxylic acid transmembrane transport
positive regulation of mitotic sister chromatid segregation
positive regulation of skeletal muscle cell differentiation
evasion of host immune response via regulation of host cytokine network
positive regulation of protein glycosylation
neurotransmitter receptor transport, postsynaptic endosome to lysosome
psilocybin biosynthetic process
positive regulation of methyl-branched fatty acid biosynthetic process
regulation of mRNA export from nucleus
positive regulation of blood coagulation, extrinsic pathway
negative regulation of RNA interference
negative regulation of nucleotide catabolic process
sequestering of nodal from receptor via nodal binding
positive regulation of sister chromatid cohesion
axon regeneration at neuromuscular junction
glutamine metabolic process
helper T cell enhancement of T cell mediated immune response
Wnt signaling pathway, planar cell polarity pathway
positive regulation of translational fidelity
positive regulation of cyclic nucleotide-gated ion channel activity
promoter clearance from RNA polymerase II promoter
positive regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging
negative regulation of protein geranylgeranylation
endoplasmic reticulum-Golgi intermediate compartment (ERGIC) derived vesicle fusion with Golgi cis cisterna membrane
positive regulation of phosphatidylcholine metabolic process
regulation of calcium ion import across plasma membrane
positive regulation of proteoglycan biosynthetic process
peptide cross-linking via L-histidyl-L-tyrosine
extensin metabolic process
regulation of phosphatidylserine biosynthetic process
ribonucleoside triphosphate catabolic process
glucose transmembrane transport
positive regulation of long-term synaptic potentiation
peptidyl-glycyl-phosphatidylethanolamine biosynthetic process from peptidyl-glycine
regulation of follicle-stimulating hormone secretion
galactarate biosynthetic process
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
positive regulation of store-operated calcium entry
mitochondrial RNA 5-end processing"
"GO:0019381"	"biological_process"	" 9"	"atrazine catabolic process"
"GO:0006164"	"biological_process"	" 9"	"purine nucleotide biosynthetic process"
"GO:0018306"	"biological_process"	" 9"	"iron incorporation into iron-sulfur cluster via bis-L-cysteinyl-L-N3-histidino-L-serinyl tetrairon tetrasulfide
transcription initiation from RNA polymerase I promoter
2-deoxyribonucleotide metabolic process"
"GO:2000370"	"biological_process"	" 9"	"positive regulation of clathrin-dependent endocytosis"
"GO:0046104"	"biological_process"	" 9"	"thymidine metabolic process"
"GO:0043328"	"biological_process"	" 9"	"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway"
"GO:1903538"	"biological_process"	" 9"	"regulation of meiotic cell cycle process involved in oocyte maturation"
"GO:0043953"	"biological_process"	" 9"	"protein transport by the Tat complex"
"GO:0006574"	"biological_process"	" 9"	"valine catabolic process"
"GO:0006384"	"biological_process"	" 9"	"transcription initiation from RNA polymerase III promoter"
"GO:0043150"	"biological_process"	" 9"	"DNA synthesis involved in double-strand break repair via homologous recombination"
"GO:1902109"	"biological_process"	" 9"	"negative regulation of mitochondrial membrane permeability involved in apoptotic process"
"GO:0019746"	"biological_process"	" 9"	"hopanoid biosynthetic process"
"GO:0006351"	"biological_process"	" 9"	"transcription, DNA-templated"
"GO:0018189"	"biological_process"	" 9"	"pyrroloquinoline quinone biosynthetic process"
"GO:0106074"	"biological_process"	" 9"	"aminoacyl-tRNA metabolism involved in translational fidelity"
"GO:1990573"	"biological_process"	" 9"	"potassium ion import across plasma membrane"
"GO:0033572"	"biological_process"	" 9"	"transferrin transport"
"GO:0072318"	"biological_process"	" 9"	"clathrin coat disassembly"
"GO:0019569"	"biological_process"	" 9"	"L-arabinose catabolic process to xylulose 5-phosphate"
"GO:0030641"	"biological_process"	" 9"	"regulation of cellular pH"
"GO:0018171"	"biological_process"	" 9"	"peptidyl-cysteine oxidation"
"GO:0090313"	"biological_process"	" 9"	"regulation of protein targeting to membrane"
"GO:0006592"	"biological_process"	" 9"	"ornithine biosynthetic process"
"GO:0050796"	"biological_process"	" 9"	"regulation of insulin secretion"
"GO:0000724"	"biological_process"	" 9"	"double-strand break repair via homologous recombination"
"GO:0039521"	"biological_process"	" 9"	"suppression by virus of host autophagy"
"GO:1990481"	"biological_process"	" 9"	"mRNA pseudouridine synthesis"
"GO:1901529"	"biological_process"	" 9"	"positive regulation of anion channel activity"
"GO:0019570"	"biological_process"	" 9"	"L-arabinose catabolic process to 2-oxoglutarate"
"GO:0061741"	"biological_process"	" 9"	"chaperone-mediated protein transport involved in chaperone-mediated autophagy"
"GO:0006883"	"biological_process"	" 9"	"cellular sodium ion homeostasis"
"GO:0010569"	"biological_process"	" 9"	"regulation of double-strand break repair via homologous recombination"
"GO:0045859"	"biological_process"	" 9"	"regulation of protein kinase activity"
"GO:0042919"	"biological_process"	" 9"	"benzoate transport"
"GO:0032760"	"biological_process"	" 9"	"positive regulation of tumor necrosis factor production"
"GO:0019404"	"biological_process"	" 9"	"galactitol catabolic process"
"GO:0000101"	"biological_process"	" 9"	"sulfur amino acid transport"
"GO:0019626"	"biological_process"	" 9"	"short-chain fatty acid catabolic process"
"GO:0006367"	"biological_process"	" 9"	"transcription initiation from RNA polymerase II promoter"
"GO:0019541"	"biological_process"	" 9"	"propionate metabolic process"
"GO:0006776"	"biological_process"	" 9"	"vitamin A metabolic process"
"GO:1903204"	"biological_process"	" 9"	"negative regulation of oxidative stress-induced neuron death"
"GO:0006605"	"biological_process"	" 9"	"protein targeting"
"GO:0055070"	"biological_process"	" 9"	"copper ion homeostasis"
"GO:0032527"	"biological_process"	" 9"	"protein exit from endoplasmic reticulum"
"GO:1900029"	"biological_process"	" 9"	"positive regulation of ruffle assembly"
"GO:0017187"	"biological_process"	" 9"	"peptidyl-glutamic acid carboxylation"
"GO:1900079"	"biological_process"	" 9"	"regulation of arginine biosynthetic process"
"GO:0042218"	"biological_process"	" 9"	"1-aminocyclopropane-1-carboxylate biosynthetic process"
"GO:0000719"	"biological_process"	" 9"	"photoreactive repair"
"GO:0006552"	"biological_process"	" 9"	"leucine catabolic process"
"GO:0006501"	"biological_process"	" 9"	"C-terminal protein lipidation"
"GO:0030174"	"biological_process"	" 9"	"regulation of DNA-dependent DNA replication initiation"
"GO:0061136"	"biological_process"	" 9"	"regulation of proteasomal protein catabolic process"
"GO:0048791"	"biological_process"	" 9"	"calcium ion-regulated exocytosis of neurotransmitter"
"GO:0006195"	"biological_process"	" 9"	"purine nucleotide catabolic process"
"GO:0016117"	"biological_process"	" 9"	"carotenoid biosynthetic process"
"GO:0045116"	"biological_process"	" 9"	"protein neddylation"
"GO:0090200"	"biological_process"	" 9"	"positive regulation of release of cytochrome c from mitochondria"
"GO:0016567"	"biological_process"	" 9"	"protein ubiquitination"
"GO:0007076"	"biological_process"	" 9"	"mitotic chromosome condensation"
"GO:0060123"	"biological_process"	" 9"	"regulation of growth hormone secretion"
"GO:0000165"	"biological_process"	" 9"	"MAPK cascade"
"GO:0014054"	"biological_process"	" 9"	"positive regulation of gamma-aminobutyric acid secretion"
"GO:1900246"	"biological_process"	" 9"	"positive regulation of RIG-I signaling pathway"
"GO:0014049"	"biological_process"	" 9"	"positive regulation of glutamate secretion"
"GO:0071268"	"biological_process"	" 9"	"homocysteine biosynthetic process"
"GO:0070072"	"biological_process"	" 9"	"vacuolar proton-transporting V-type ATPase complex assembly"
"GO:0071712"	"biological_process"	" 9"	"ER-associated misfolded protein catabolic process"
"GO:2001238"	"biological_process"	" 9"	"positive regulation of extrinsic apoptotic signaling pathway"
"GO:0009190"	"biological_process"	" 9"	"cyclic nucleotide biosynthetic process"
"GO:0015822"	"biological_process"	" 9"	"ornithine transport"
"GO:0051793"	"biological_process"	" 9"	"medium-chain fatty acid catabolic process"
"GO:0032385"	"biological_process"	" 9"	"positive regulation of intracellular cholesterol transport"
"GO:0061014"	"biological_process"	" 9"	"positive regulation of mRNA catabolic process"
"GO:2000353"	"biological_process"	" 9"	"positive regulation of endothelial cell apoptotic process"
"GO:0007195"	"biological_process"	" 9"	"adenylate cyclase-inhibiting dopamine receptor signaling pathway"
"GO:0071549"	"biological_process"	" 9"	"cellular response to dexamethasone stimulus"
"GO:0009159"	"biological_process"	" 9"	"deoxyribonucleoside monophosphate catabolic process"
"GO:1901623"	"biological_process"	" 9"	"regulation of lymphocyte chemotaxis"
"GO:0010971"	"biological_process"	" 9"	"positive regulation of G2/M transition of mitotic cell cycle"
"GO:0015755"	"biological_process"	" 9"	"fructose transmembrane transport"
"GO:0045721"	"biological_process"	" 9"	"negative regulation of gluconeogenesis"
"GO:0001123"	"biological_process"	" 9"	"transcription initiation from bacterial-type RNA polymerase promoter"
"GO:0006560"	"biological_process"	" 9"	"proline metabolic process"
"GO:0006212"	"biological_process"	" 9"	"uracil catabolic process"
"GO:0098994"	"biological_process"	" 9"	"disruption of host cell envelope during viral entry"
"GO:0006268"	"biological_process"	" 9"	"DNA unwinding involved in DNA replication"
"GO:0006597"	"biological_process"	" 9"	"spermine biosynthetic process"
"GO:0065002"	"biological_process"	" 9"	"intracellular protein transmembrane transport"
"GO:0034141"	"biological_process"	" 9"	"positive regulation of toll-like receptor 3 signaling pathway"
"GO:0010592"	"biological_process"	" 9"	"positive regulation of lamellipodium assembly"
"GO:0006406"	"biological_process"	" 9"	"mRNA export from nucleus"
"GO:0035965"	"biological_process"	" 9"	"cardiolipin acyl-chain remodeling"
"GO:1903688"	"biological_process"	" 9"	"positive regulation of border follicle cell migration"
"GO:0033127"	"biological_process"	" 9"	"regulation of histone phosphorylation"
"GO:0032012"	"biological_process"	" 9"	"regulation of ARF protein signal transduction"
"GO:0051228"	"biological_process"	" 9"	"mitotic spindle disassembly"
"GO:0070863"	"biological_process"	" 9"	"positive regulation of protein exit from endoplasmic reticulum"
"GO:0009097"	"biological_process"	" 9"	"isoleucine biosynthetic process"
"GO:0045901"	"biological_process"	" 9"	"positive regulation of translational elongation"
"GO:1904109"	"biological_process"	" 9"	"positive regulation of cholesterol import"
"GO:1990937"	"biological_process"	" 9"	"xylan acetylation"
"GO:0050710"	"biological_process"	" 9"	"negative regulation of cytokine secretion"
"GO:1905067"	"biological_process"	" 9"	"negative regulation of canonical Wnt signaling pathway involved in heart development"
"GO:0019243"	"biological_process"	" 9"	"methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione"
"GO:0017186"	"biological_process"	" 9"	"peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase"
"GO:0000722"	"biological_process"	" 9"	"telomere maintenance via recombination"
"GO:0071915"	"biological_process"	" 9"	"protein-lysine lysylation"
"GO:0046580"	"biological_process"	" 9"	"negative regulation of Ras protein signal transduction"
"GO:0046761"	"biological_process"	" 9"	"viral budding from plasma membrane"
"GO:0006566"	"biological_process"	" 9"	"threonine metabolic process"
"GO:0031087"	"biological_process"	" 9"	"deadenylation-independent decapping of nuclear-transcribed mRNA"
"GO:0007173"	"biological_process"	" 9"	"epidermal growth factor receptor signaling pathway"
"GO:0070509"	"biological_process"	" 9"	"calcium ion import"
"GO:1903862"	"biological_process"	" 9"	"positive regulation of oxidative phosphorylation"
"GO:2000170"	"biological_process"	" 9"	"positive regulation of peptidyl-cysteine S-nitrosylation"
"GO:0006536"	"biological_process"	" 9"	"glutamate metabolic process"
"GO:0007196"	"biological_process"	" 9"	"adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway"
"GO:0042985"	"biological_process"	" 9"	"negative regulation of amyloid precursor protein biosynthetic process"
"GO:2000627"	"biological_process"	" 9"	"positive regulation of miRNA catabolic process"
"GO:0002092"	"biological_process"	" 9"	"positive regulation of receptor internalization"
"GO:0016575"	"biological_process"	" 9"	"histone deacetylation"
"GO:0098530"	"biological_process"	" 9"	"positive regulation of strand invasion"
"GO:1903142"	"biological_process"	" 9"	"positive regulation of establishment of endothelial barrier"
"GO:1901875"	"biological_process"	" 9"	"positive regulation of post-translational protein modification"
"GO:0051123"	"biological_process"	" 9"	"RNA polymerase II preinitiation complex assembly"
"GO:0008616"	"biological_process"	" 9"	"queuosine biosynthetic process"
"GO:0034137"	"biological_process"	" 9"	"positive regulation of toll-like receptor 2 signaling pathway"
"GO:0060253"	"biological_process"	" 9"	"negative regulation of glial cell proliferation"
"GO:0002042"	"biological_process"	" 9"	"cell migration involved in sprouting angiogenesis"
"GO:0071073"	"biological_process"	" 9"	"positive regulation of phospholipid biosynthetic process"
"GO:0071421"	"biological_process"	" 9"	"manganese ion transmembrane transport"
"GO:0006064"	"biological_process"	" 9"	"glucuronate catabolic process"
"GO:1901381"	"biological_process"	" 9"	"positive regulation of potassium ion transmembrane transport"
"GO:0046437"	"biological_process"	" 9"	"D-amino acid biosynthetic process"
"GO:0046101"	"biological_process"	" 9"	"hypoxanthine biosynthetic process"
"GO:0019592"	"biological_process"	" 9"	"mannitol catabolic process"
"GO:0046132"	"biological_process"	" 9"	"pyrimidine ribonucleoside biosynthetic process"
"GO:0030497"	"biological_process"	" 9"	"fatty acid elongation"
"GO:0010848"	"biological_process"	" 9"	"regulation of chromatin disassembly"
"GO:0046336"	"biological_process"	" 9"	"ethanolamine catabolic process"
"GO:2001243"	"biological_process"	" 9"	"negative regulation of intrinsic apoptotic signaling pathway"
"GO:1904465"	"biological_process"	" 9"	"negative regulation of matrix metallopeptidase secretion"
"GO:0046397"	"biological_process"	" 9"	"galacturonate catabolic process"
"GO:1900087"	"biological_process"	" 9"	"positive regulation of G1/S transition of mitotic cell cycle"
"GO:0019584"	"biological_process"	" 9"	"galactonate catabolic process"
"GO:0042572"	"biological_process"	" 9"	"retinol metabolic process"
"GO:0006657"	"biological_process"	" 9"	"CDP-choline pathway"
"GO:0051484"	"biological_process"	" 9"	"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process"
"GO:0048813"	"biological_process"	" 9"	"dendrite morphogenesis"
"GO:0015677"	"biological_process"	" 9"	"copper ion import"
"GO:0046940"	"biological_process"	" 9"	"nucleoside monophosphate phosphorylation"
"GO:0061715"	"biological_process"	" 9"	"miRNA 2-O-methylation
negative regulation of oligodendrocyte apoptotic process
creatine transmembrane transport
peptidyl-lysine oxidation
(1->3)-beta-D-glucan biosynthetic process
type I hypersensitivity mediated by basophils
positive regulation of hydrogen peroxide-induced cell death
RNA polymerase I preinitiation complex assembly
positive regulation of interleukin-17A biosynthetic process
positive regulation of oxidative phosphorylation uncoupler activity
negative regulation of peptidyl-tyrosine phosphorylation
positive regulation of antifungal peptide secretion
diadenosine pentaphosphate catabolic process
positive regulation of protein glycosylation in Golgi
suppression by symbiont of host phytoalexin production
isoleucine transport
production of miRNAs involved in gene silencing by miRNA
tyrosine phosphorylation of STAT protein
ferrichrome biosynthetic process
negative regulation of protein neddylation
negative regulation of oxidative phosphorylation uncoupler activity
positive regulation of midbrain dopaminergic neuron differentiation
regulation of pre-miRNA processing
regulation of glucose-6-phosphatase activity
negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GPI anchor biosynthetic process via N-aspartyl-glycosylphosphatidylinositolethanolamine
protein targeting to chloroplast
IMP metabolic process
N-terminal peptidyl-serine deamination
protein transport along microtubule to cell tip
regulation of synaptic vesicle docking
double-strand break repair via synthesis-dependent strand annealing
induction by symbiont of defense-related host salicylic acid-mediated signal transduction pathway
pyrimidine deoxyribonucleoside triphosphate catabolic process
nuclear mRNA surveillance
inactivation of paternal X chromosome by genetic imprinting
regulation of leucine import across plasma membrane
iron ion export across plasma membrane
G1 cell size control checkpoint
positive regulation of translational initiation in response to stress
negative regulation of T-helper 1 cell cytokine production
peptidyl-glycine cholesteryl ester biosynthesis from peptidyl-glycine
propionate metabolic process, methylmalonyl pathway
positive regulation of skeletal muscle fiber differentiation
phosphoenolpyruvate transmembrane transport
enzyme active site formation via O-phospho-L-serine
guanine salvage
regulation of thymocyte migration
regulation of cap-dependent translational initiation
L-phenylalanine biosynthetic process
plastid transcription
positive regulation of sphingomyelin catabolic process
positive regulation of mesodermal cell fate determination
N-terminal peptidyl-glycine methylation
protein K29-linked deubiquitination
peptidyl-L-cysteine S-palmitoylation
regulation of mRNA stability, ncRNA-mediated
2-deoxyribonucleotide biosynthetic process"
"GO:0035429"	"biological_process"	"10"	"gluconate transmembrane transport"
"GO:0031953"	"biological_process"	"10"	"negative regulation of protein autophosphorylation"
"GO:2001250"	"biological_process"	"10"	"positive regulation of ammonia assimilation cycle"
"GO:0035195"	"biological_process"	"10"	"gene silencing by miRNA"
"GO:0035278"	"biological_process"	"10"	"miRNA mediated inhibition of translation"
"GO:0039563"	"biological_process"	"10"	"suppression by virus of host STAT1 activity"
"GO:0070371"	"biological_process"	"10"	"ERK1 and ERK2 cascade"
"GO:0070651"	"biological_process"	"10"	"nonfunctional rRNA decay"
"GO:1904021"	"biological_process"	"10"	"negative regulation of G protein-coupled receptor internalization"
"GO:0006154"	"biological_process"	"10"	"adenosine catabolic process"
"GO:0006168"	"biological_process"	"10"	"adenine salvage"
"GO:0046037"	"biological_process"	"10"	"GMP metabolic process"
"GO:0019652"	"biological_process"	"10"	"lactate fermentation to propionate and acetate"
"GO:2000142"	"biological_process"	"10"	"regulation of DNA-templated transcription, initiation"
"GO:0010826"	"biological_process"	"10"	"negative regulation of centrosome duplication"
"GO:1990397"	"biological_process"	"10"	"queuosine salvage"
"GO:0070970"	"biological_process"	"10"	"interleukin-2 secretion"
"GO:0032329"	"biological_process"	"10"	"serine transport"
"GO:0015828"	"biological_process"	"10"	"tyrosine transport"
"GO:0015820"	"biological_process"	"10"	"leucine transport"
"GO:0010880"	"biological_process"	"10"	"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"
"GO:0032297"	"biological_process"	"10"	"negative regulation of DNA-dependent DNA replication initiation"
"GO:0048026"	"biological_process"	"10"	"positive regulation of mRNA splicing, via spliceosome"
"GO:0006567"	"biological_process"	"10"	"threonine catabolic process"
"GO:0019357"	"biological_process"	"10"	"nicotinate nucleotide biosynthetic process"
"GO:0010323"	"biological_process"	"10"	"negative regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
"GO:0032775"	"biological_process"	"10"	"DNA methylation on adenine"
"GO:0006408"	"biological_process"	"10"	"snRNA export from nucleus"
"GO:0006148"	"biological_process"	"10"	"inosine catabolic process"
"GO:0045590"	"biological_process"	"10"	"negative regulation of regulatory T cell differentiation"
"GO:0098996"	"biological_process"	"10"	"disruption of host cell glycocalyx during viral entry"
"GO:0006383"	"biological_process"	"10"	"transcription by RNA polymerase III"
